LSOA_code,FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n
E01004066,6,10,10,100,7,10,7,10
E01004067,4,10,10,100,7,10,7,10
E01004068,4,10,10,100,7,10,7,10
E01004069,12,3,10,100,9,10,8,10
E01004070,8,9,10,100,8,10,7,10
E01004071,6,7,10,100,7,10,7,10
E01004072,7,3,10,100,7,10,7,10
E01004073,4,8,10,100,7,10,6,10
E01004074,4,8,10,100,6,10,6,10
E01004075,9,2,10,76,8,10,8,10
E01004076,10,4,10,76,9,9,8,10
E01004077,4,4,10,100,7,10,7,10
E01004078,6,4,10,100,7,10,7,10
E01004079,8,4,10,100,7,10,8,10
E01004080,7,4,10,100,7,10,7,10
E01004081,11,4,10,100,8,10,8,10
E01004082,5,5,10,100,7,10,7,10
E01004083,6,3,10,100,7,10,7,10
E01004084,14,2,10,81,10,8,8,10
E01004085,13,1,10,82,10,7,8,10
E01004086,6,6,10,100,9,10,8,10
E01004087,9,3,10,100,8,9,7,10
E01004088,9,4,10,100,8,10,8,10
E01004089,4,3,10,100,8,10,8,10
E01004090,11,3,10,100,10,6,9,10
E01004091,13,2,10,75,10,5,9,10
E01004092,14,1,10,80,10,10,8,10
E01004093,10,1,10,100,10,5,8,10
E01004094,4,3,10,100,7,7,7,10
E01004095,14,1,10,66,9,9,8,10
E01004096,12,3,10,100,9,9,8,10
E01004097,6,4,10,100,7,10,7,10
E01004098,8,6,10,100,8,10,7,10
E01004099,7,8,10,100,7,10,7,10
E01004100,6,6,10,100,7,10,6,10
E01004101,4,6,10,100,6,10,6,10
E01004102,6,4,10,100,7,10,7,10
E01004103,4,7,10,100,6,10,6,10
E01004104,6,5,10,100,7,10,7,10
E01004105,7,5,10,100,7,10,7,10
E01004106,15,0,10,26,10,8,8,10
E01004107,5,3,10,100,6,10,6,10
E01004108,12,1,10,78,10,6,8,10
E01004109,12,3,10,100,11,7,10,8
E01004110,4,7,10,100,6,10,6,10
E01004111,4,10,10,100,7,10,7,10
E01004112,9,2,10,100,8,9,7,10
E01004114,11,1,10,100,9,5,8,10
E01004115,10,5,10,100,8,10,8,10
E01004116,10,7,10,100,8,10,8,10
E01004117,10,5,10,100,9,10,9,10
E01004118,4,9,10,100,6,10,6,10
E01004119,7,6,10,100,8,10,7,10
E01004120,5,8,10,100,7,10,7,10
E01004121,4,8,10,100,7,10,7,10
E01004122,8,8,10,100,8,10,7,10
E01004123,5,8,10,100,7,10,6,10
E01004124,8,6,10,100,8,10,8,10
E01004125,7,7,10,100,7,10,7,10
E01004126,9,8,10,100,8,10,7,10
E01004127,7,7,10,100,7,10,7,10
E01004128,8,7,10,100,8,10,7,10
E01004129,6,7,10,100,7,10,7,10
E01004130,7,3,10,100,8,10,7,10
E01004131,8,3,10,100,8,10,7,10
E01004132,8,6,10,100,8,10,7,10
E01004133,9,3,10,100,8,10,7,10
E01004134,5,4,10,100,7,10,7,10
E01004135,4,5,10,100,8,10,6,10
E01004136,8,3,10,100,8,10,7,10
E01004137,5,9,10,100,7,10,7,10
E01004138,4,8,10,100,6,10,6,10
E01004139,6,9,10,100,7,10,7,10
E01004140,4,9,10,100,7,10,7,10
E01004141,6,7,10,100,7,10,6,10
E01004142,4,10,10,100,7,10,7,10
E01004143,7,7,10,100,8,10,8,10
E01004144,6,8,10,100,7,10,7,10
E01004145,5,7,10,100,7,10,7,10
E01004146,4,9,10,100,6,10,6,10
E01004147,8,5,10,100,8,10,7,10
E01004148,7,5,10,100,8,10,8,10
E01004149,6,8,10,100,7,10,6,10
E01004150,6,6,10,100,7,10,6,10
E01004151,9,6,10,100,8,10,7,10
E01004152,7,4,10,100,7,10,7,10
E01004153,10,3,10,100,8,10,7,10
E01004154,8,2,10,100,8,10,7,10
E01004155,11,2,10,100,8,10,8,10
E01004156,6,6,10,100,7,10,7,10
E01004157,6,6,10,100,7,10,7,10
E01004158,10,5,10,100,8,10,8,10
E01004159,10,3,10,100,8,10,7,10
E01004160,6,6,10,100,7,10,7,10
E01004161,8,4,10,100,8,10,7,10
E01004162,8,8,10,100,8,10,7,10
E01004163,5,5,10,100,7,10,6,10
E01004164,8,5,10,100,8,10,8,10
E01004165,4,7,10,100,6,10,6,10
E01004166,10,5,10,100,8,10,8,10
E01004167,4,6,10,100,6,10,6,10
E01004168,4,7,10,100,7,10,6,10
E01004169,9,4,10,100,9,9,8,10
E01004170,5,8,10,100,7,10,7,10
E01004171,4,7,10,100,6,10,6,10
E01004172,7,6,10,100,7,10,7,10
E01004173,11,4,10,100,9,10,8,10
E01004174,5,6,10,100,7,10,7,10
E01004175,7,4,10,100,7,10,7,10
E01004176,5,6,10,100,7,10,7,10
E01004177,5,5,10,100,7,10,7,10
E01004178,4,7,10,100,6,10,6,10
E01004179,8,4,10,100,8,10,7,10
E01004180,10,3,10,76,8,10,8,10
E01004181,11,4,10,100,9,10,8,10
E01004182,8,6,10,100,8,10,7,10
E01004183,3,5,10,100,7,10,6,10
E01004184,7,3,10,100,7,10,7,10
E01004185,7,2,10,100,7,10,7,10
E01004186,4,2,10,100,6,8,6,10
E01004187,10,4,10,100,9,10,8,10
E01004188,4,4,10,100,6,10,6,10
E01004189,6,5,10,100,8,10,7,10
E01004190,7,9,10,100,7,10,7,10
E01004191,5,9,10,100,7,10,6,10
E01004192,8,5,10,100,8,10,7,10
E01004193,13,2,10,87,9,9,8,10
E01004194,10,1,10,100,8,10,8,10
E01004195,4,9,10,100,6,10,6,10
E01004196,7,3,10,100,8,10,7,10
E01004197,3,10,10,100,6,10,6,10
E01004198,4,10,10,100,7,10,6,10
E01004199,3,10,10,100,6,10,6,10
E01004200,5,10,10,100,7,10,6,10
E01004201,4,10,10,100,7,10,6,10
E01004202,5,10,10,100,7,10,7,10
E01004203,3,10,10,100,6,10,6,10
E01004204,5,10,10,100,7,10,6,10
E01004205,7,10,10,100,7,10,7,10
E01004206,3,10,10,100,7,10,7,10
E01004207,3,10,10,100,6,10,6,10
E01004208,3,10,10,100,7,10,7,10
E01004209,5,10,10,100,7,10,7,10
E01004211,4,10,10,100,7,10,6,10
E01004212,3,10,10,100,6,10,6,10
E01004214,3,8,10,100,6,10,6,10
E01004215,3,9,10,100,6,10,6,10
E01004216,5,6,10,100,7,10,7,10
E01004217,8,8,10,100,9,9,8,10
E01004218,8,5,10,100,8,10,7,10
E01004219,3,10,10,100,6,10,6,10
E01004221,4,10,10,100,7,10,6,10
E01004222,5,9,10,100,7,10,9,10
E01004223,8,7,10,100,8,10,8,10
E01004224,8,7,10,100,7,10,7,10
E01004225,5,9,10,100,7,10,7,10
E01004226,3,10,10,100,6,10,7,10
E01004228,3,10,10,100,6,10,7,10
E01004229,3,10,10,100,6,10,6,10
E01004230,6,10,10,100,7,10,7,10
E01004231,4,10,10,100,6,10,7,10
E01004232,2,10,10,100,7,10,7,10
E01004233,7,9,10,100,8,10,8,10
E01004234,8,9,10,100,8,10,8,10
E01004235,3,10,10,100,6,10,7,10
E01004236,4,9,10,100,7,10,7,10
E01004237,3,10,10,100,7,10,7,10
E01004238,4,10,10,100,6,10,6,10
E01004239,3,10,10,100,7,10,7,10
E01004240,6,10,10,100,7,10,7,10
E01004241,4,10,10,100,6,10,6,10
E01004242,3,10,10,100,6,10,6,10
E01004243,2,8,10,100,6,10,6,10
E01004244,4,10,10,100,6,10,6,10
E01004245,6,6,10,100,7,10,7,10
E01004246,3,10,10,100,7,10,7,10
E01004247,3,10,10,100,6,10,6,10
E01004248,2,9,10,100,6,10,6,10
E01004249,5,8,10,100,8,10,7,10
E01004250,3,10,10,100,6,10,6,10
E01004251,5,10,10,100,7,10,7,10
E01004252,2,10,10,100,6,10,6,10
E01004253,5,10,10,100,7,10,7,10
E01004254,6,8,10,100,7,10,7,10
E01004255,5,10,10,100,7,10,8,10
E01004256,8,10,10,100,8,10,8,10
E01004257,5,10,10,100,7,10,7,10
E01004258,8,9,10,100,8,10,8,10
E01004259,3,10,10,100,6,10,7,10
E01004260,3,10,10,100,6,10,7,10
E01004261,2,10,10,100,6,10,6,10
E01004262,2,10,10,100,6,10,6,10
E01004263,5,10,10,100,7,10,6,10
E01004264,4,10,10,100,6,10,6,10
E01004266,5,10,10,100,7,10,7,10
E01004267,4,10,10,100,6,10,6,10
E01004268,3,10,10,100,6,10,6,10
E01004269,4,10,10,100,7,10,7,10
E01004270,4,10,10,100,7,10,6,10
E01004271,6,10,10,100,7,10,7,10
E01004272,6,10,10,100,7,10,7,10
E01004273,4,10,10,100,6,10,6,10
E01004274,13,2,10,79,10,10,10,10
E01004275,11,6,10,100,10,10,9,10
E01004276,12,4,10,100,10,9,9,10
E01004277,6,10,10,100,8,10,8,10
E01004280,7,6,10,100,9,10,10,10
E01004281,12,4,10,100,10,10,9,10
E01004283,4,10,10,100,7,10,7,10
E01004284,4,10,10,100,6,10,6,10
E01004285,4,10,10,100,6,10,6,10
E01004286,6,10,10,100,7,10,7,10
E01004287,3,10,10,100,7,10,7,10
E01004288,3,10,10,100,6,10,6,10
E01004289,4,10,10,100,7,10,6,10
E01004290,3,10,10,100,6,10,6,10
E01004291,10,6,10,100,9,10,8,10
E01004292,5,5,10,100,7,10,7,10
E01004293,4,6,10,100,7,10,6,10
E01004294,4,10,10,100,7,10,7,10
E01004295,3,10,10,100,7,10,8,10
E01004296,9,8,10,100,8,10,8,10
E01004297,10,9,10,100,8,10,9,10
E01004298,4,10,10,100,6,10,6,10
E01004300,3,9,10,100,6,10,7,10
E01004301,5,10,10,100,7,10,7,10
E01004302,4,10,10,100,6,10,6,10
E01004303,4,10,10,100,7,10,7,10
E01004304,3,10,10,100,6,10,6,10
E01004305,3,10,10,100,6,10,6,10
E01004306,3,10,10,100,6,10,6,10
E01004307,2,10,10,100,6,10,6,10
E01004308,6,10,10,100,7,10,7,10
E01004309,4,10,10,100,6,10,7,10
E01004310,3,10,10,100,6,10,6,10
E01004311,3,10,10,100,6,10,7,10
E01004312,4,10,10,100,7,10,7,10
E01004313,3,10,10,100,6,10,6,10
E01004314,4,10,10,100,6,10,7,10
E01004315,4,10,10,100,6,10,7,10
E01004316,3,10,10,100,6,10,7,10
E01004317,3,10,10,100,6,10,6,10
E01004318,2,10,10,100,6,10,6,10
E01004319,6,10,10,100,7,10,7,10
E01004321,3,10,10,100,6,10,6,10
E01004322,5,10,10,100,7,10,7,10
E01004323,5,10,10,100,7,10,7,10
E01004324,6,10,10,100,7,10,8,10
E01004325,2,10,10,100,6,10,6,10
E01004326,3,10,10,100,6,10,6,10
E01004327,7,6,10,100,7,10,7,10
E01004328,4,8,10,100,7,10,6,10
E01004329,6,6,10,100,7,10,7,10
E01004330,4,6,10,100,6,10,6,10
E01004331,9,5,10,100,8,10,7,10
E01004332,3,8,10,100,6,10,6,10
E01004333,4,9,10,100,6,10,6,10
E01004334,4,8,10,100,7,10,7,10
E01004335,6,8,10,100,7,10,7,10
E01004336,9,6,10,100,8,10,8,10
E01004337,8,8,10,100,8,10,7,10
E01004338,9,7,10,100,8,10,8,10
E01004339,5,10,10,100,8,10,8,10
E01004340,8,7,10,100,8,10,8,10
E01004341,4,10,10,100,6,10,6,10
E01004342,6,6,10,100,7,10,7,10
E01004343,9,6,10,100,8,10,7,10
E01004344,8,6,10,100,8,10,8,10
E01004345,9,6,10,100,8,10,8,10
E01004346,6,5,10,100,7,10,7,10
E01004347,7,5,10,100,8,10,7,10
E01004348,5,5,10,100,7,10,7,10
E01004349,17,0,10,0,14,1,12,10
E01004350,15,1,10,60,11,6,10,10
E01004351,13,1,10,60,10,5,9,10
E01004352,7,2,10,100,7,3,7,10
E01004353,12,2,10,71,10,6,9,10
E01004354,5,3,10,100,7,5,7,10
E01004355,12,2,10,100,10,10,9,10
E01004356,13,3,10,81,10,10,8,10
E01004357,13,1,10,78,10,10,9,10
E01004358,11,2,10,85,9,10,8,10
E01004359,10,3,10,100,8,9,8,10
E01004360,10,5,10,100,8,10,8,10
E01004361,12,3,10,100,9,10,8,10
E01004362,10,4,10,100,9,10,9,10
E01004363,7,7,10,100,8,10,8,10
E01004364,5,10,10,100,7,10,7,10
E01004365,4,10,10,100,6,10,7,10
E01004366,9,8,10,100,8,10,8,10
E01004367,4,9,10,100,6,10,6,10
E01004368,4,7,10,100,6,10,6,10
E01004369,4,7,10,100,6,10,6,10
E01004370,5,7,10,100,7,10,6,10
E01004371,10,10,10,100,8,10,8,10
E01004372,9,7,10,100,8,10,8,10
E01004373,4,8,10,100,6,10,6,10
E01004374,10,8,10,100,8,10,8,10
E01004375,4,6,10,100,7,10,7,10
E01004376,3,7,10,100,6,10,8,10
E01004377,11,3,10,100,9,10,8,10
E01004378,10,5,10,100,8,10,8,10
E01004379,5,5,10,100,7,10,7,10
E01004380,8,4,10,100,8,10,7,10
E01004381,3,5,10,100,6,10,6,10
E01004382,6,4,10,100,7,10,7,10
E01004383,7,4,10,100,7,10,7,10
E01004384,5,6,10,100,7,10,7,10
E01004385,6,5,10,100,7,10,8,10
E01004386,6,6,10,100,7,10,7,10
E01004387,9,6,10,100,8,10,8,10
E01004388,7,5,10,100,7,10,8,10
E01004389,12,3,10,100,9,9,8,10
E01004390,7,4,10,100,7,10,8,10
E01004391,5,9,10,100,6,10,6,10
E01004392,4,9,10,100,7,10,7,10
E01004393,5,10,10,100,7,10,7,10
E01004394,3,10,10,100,6,10,6,10
E01004395,3,6,10,100,6,10,6,10
E01004396,5,10,10,100,7,10,7,10
E01004397,5,9,10,100,8,10,7,10
E01004398,9,4,10,100,8,9,7,10
E01004399,7,5,10,100,8,10,7,10
E01004400,3,5,10,100,6,10,6,10
E01004401,4,4,10,100,6,10,7,10
E01004402,5,6,10,100,7,10,7,10
E01004403,3,5,10,100,6,10,6,10
E01004404,5,6,10,100,7,10,7,10
E01004405,5,9,10,100,7,10,6,10
E01004406,3,9,10,100,6,10,6,10
E01004407,4,8,10,100,7,10,6,10
E01004408,4,9,10,100,7,10,6,10
E01004409,6,9,10,100,7,10,8,10
E01004410,5,9,10,100,7,10,7,10
E01004411,5,10,10,100,7,10,7,10
E01004412,3,8,10,100,6,10,6,10
E01004413,7,9,10,100,8,10,7,10
E01004414,5,7,10,100,7,10,7,10
E01004415,6,7,10,100,7,10,7,10
E01004416,9,6,10,100,8,10,8,10
E01004417,6,8,10,100,7,10,7,10
E01004418,5,7,10,100,7,10,7,10
E01004419,8,7,10,100,8,10,8,10
E01004420,4,10,10,100,6,10,6,10
E01004421,4,8,10,100,6,10,6,10
E01004422,5,4,10,100,7,10,7,10
E01004423,5,9,10,100,7,10,7,10
E01004424,4,7,10,100,7,10,6,10
E01004425,6,8,10,100,7,10,7,10
E01004426,7,8,10,100,7,10,7,10
E01004427,4,6,10,100,6,10,6,10
E01004428,10,5,10,100,8,10,8,10
E01004429,5,5,10,100,7,10,7,10
E01004430,4,7,10,100,6,10,7,10
E01004432,5,9,10,100,7,10,7,10
E01004434,8,7,10,100,8,10,8,10
E01004435,5,7,10,100,7,10,6,10
E01004436,7,6,10,100,8,10,7,10
E01004437,7,8,10,100,7,10,7,10
E01004438,3,9,10,100,6,10,7,10
E01004439,7,8,10,100,7,10,7,10
E01004440,3,10,10,100,6,10,6,10
E01004441,5,7,10,100,7,10,7,10
E01004442,7,5,10,100,9,10,8,10
E01004443,7,8,10,100,7,10,7,10
E01004444,5,9,10,100,7,10,7,10
E01004445,7,10,10,100,7,10,7,10
E01004446,5,7,10,100,7,10,6,10
E01004447,9,8,10,100,8,10,7,10
E01004448,5,5,10,100,7,10,6,10
E01004449,6,7,10,100,8,10,8,10
E01004450,8,6,10,100,8,10,8,10
E01004451,7,6,10,100,8,10,8,10
E01004452,4,8,10,100,7,10,6,10
E01004453,8,6,10,100,8,10,7,10
E01004454,7,8,10,100,7,10,7,10
E01004455,5,8,10,100,7,10,6,10
E01004456,10,3,10,100,8,10,8,10
E01004457,4,6,10,100,6,10,7,10
E01004458,3,9,10,100,6,10,8,10
E01004459,6,6,10,100,7,10,7,10
E01004460,6,6,10,100,7,10,7,10
E01004461,4,9,10,100,7,10,7,10
E01004462,7,7,10,100,8,10,8,10
E01004463,5,5,10,100,7,10,7,10
E01004464,5,8,10,100,7,10,7,10
E01004465,7,9,10,100,7,10,7,10
E01004466,4,10,10,100,6,10,7,10
E01004467,5,9,10,100,7,10,6,10
E01004468,8,4,10,83,9,10,8,10
E01004469,8,5,10,100,7,10,7,10
E01004470,2,6,10,100,6,10,6,10
E01004471,4,6,10,100,6,10,6,10
E01004472,4,10,10,100,7,10,7,10
E01004473,4,10,10,100,7,10,6,10
E01004474,2,10,10,100,6,10,6,10
E01004475,6,9,10,100,7,10,7,10
E01004476,2,10,10,100,6,10,6,10
E01004477,5,9,10,100,7,10,7,10
E01004478,4,8,10,100,6,10,6,10
E01004479,9,9,10,100,8,10,7,10
E01004480,4,10,10,100,6,10,7,10
E01004481,4,10,10,100,6,10,7,10
E01004482,5,10,10,100,7,10,7,10
E01004483,9,5,10,100,8,10,8,10
E01004484,5,7,10,100,7,10,8,10
E01004485,5,10,10,100,7,10,6,10
E01004486,9,7,10,100,8,10,7,10
E01004487,6,10,10,100,7,10,6,10
E01004488,5,10,10,100,7,10,7,10
E01004489,7,9,10,100,7,10,7,10
E01004490,3,7,10,100,6,10,6,10
E01004491,3,6,10,100,6,10,6,10
E01004492,3,9,10,100,6,10,6,10
E01004493,4,9,10,100,6,10,6,10
E01004494,2,10,10,100,6,10,6,10
E01004495,5,10,10,100,7,10,6,10
E01004496,3,10,10,100,6,10,6,10
E01004497,6,6,10,100,7,10,7,10
E01004498,5,9,10,100,7,10,6,10
E01004499,3,10,10,100,6,10,7,10
E01004500,7,10,10,100,7,10,7,10
E01004501,9,8,10,100,8,10,8,10
E01004502,5,10,10,100,7,10,7,10
E01004503,4,8,10,100,7,10,6,10
E01004504,6,10,10,100,7,10,7,10
E01004505,10,4,10,100,9,10,8,10
E01004506,4,10,10,100,7,10,7,10
E01004507,3,10,10,100,6,10,6,10
E01004508,2,10,10,100,6,10,6,10
E01004509,4,10,10,100,6,10,8,10
E01004510,4,10,10,100,7,10,7,10
E01004511,4,10,10,100,7,10,7,10
E01004512,6,10,10,100,7,10,7,10
E01004513,5,10,10,100,7,10,7,10
E01004514,3,10,10,100,6,10,7,10
E01004515,4,10,10,100,7,10,6,10
E01004516,3,7,10,100,6,10,6,10
E01004517,4,6,10,100,6,10,6,10
E01004518,4,7,10,100,6,10,7,10
E01004519,6,10,10,100,7,10,7,10
E01004520,7,9,10,100,7,10,7,10
E01004521,7,7,10,100,7,10,7,10
E01004522,7,9,10,100,7,10,7,10
E01004523,8,5,10,100,7,10,7,10
E01004524,6,5,10,100,7,10,7,10
E01004525,2,10,10,100,6,10,6,10
E01004526,3,10,10,100,6,10,6,10
E01004527,2,10,10,100,6,10,6,10
E01004528,5,10,10,100,7,10,6,10
E01004529,3,10,10,100,6,10,6,10
E01004530,5,9,10,100,7,10,7,10
E01004531,4,10,10,100,6,10,6,10
E01004532,6,9,10,100,7,10,7,10
E01004533,3,10,10,100,6,10,6,10
E01004534,3,10,10,100,6,10,6,10
E01004535,6,10,10,100,8,10,7,10
E01004536,6,10,10,100,7,10,6,10
E01004537,3,10,10,100,7,10,7,10
E01004538,2,10,10,100,6,10,6,10
E01004539,7,7,10,100,8,10,7,10
E01004540,7,8,10,100,7,10,7,10
E01004541,4,10,10,100,7,10,7,10
E01004542,10,8,10,100,8,10,8,10
E01004543,5,9,10,100,7,10,6,10
E01004544,7,10,10,100,7,10,7,10
E01004545,3,10,10,100,6,10,6,10
E01004546,6,10,10,100,7,10,7,10
E01004547,6,10,10,100,7,10,7,10
E01004548,2,10,10,100,6,10,6,10
E01004549,5,9,10,100,7,10,6,10
E01004550,9,9,10,100,8,10,7,10
E01004551,3,10,10,100,6,10,6,10
E01004552,2,10,10,100,6,10,6,10
E01004553,4,10,10,100,7,10,7,10
E01004554,4,10,10,100,6,10,7,10
E01004555,3,9,10,100,6,10,6,10
E01004556,5,9,10,100,7,10,7,10
E01004557,7,8,10,100,8,10,8,10
E01004558,6,7,10,100,7,10,7,10
E01004559,11,4,10,100,9,10,8,10
E01004560,5,8,10,100,7,10,7,10
E01004562,3,10,10,100,6,10,6,10
E01004563,3,8,10,100,7,10,6,10
E01004564,5,9,10,100,7,10,7,10
E01004565,3,8,10,100,6,10,6,10
E01004566,3,7,10,100,6,10,6,10
E01004567,3,9,10,100,7,10,6,10
E01004568,7,5,10,100,8,9,7,10
E01004569,3,5,10,100,6,9,6,10
E01004570,5,5,10,100,7,9,7,10
E01004571,6,6,10,100,7,10,7,10
E01004572,8,4,10,100,8,10,8,10
E01004573,7,3,10,100,8,6,8,10
E01004574,5,4,10,100,8,7,7,10
E01004575,10,8,10,100,9,10,9,10
E01004576,10,2,10,81,9,9,8,10
E01004577,4,7,10,100,7,10,7,10
E01004579,3,7,10,100,6,10,6,10
E01004580,4,8,10,100,6,10,7,10
E01004581,7,5,10,100,7,10,7,10
E01004582,4,5,10,100,7,10,7,10
E01004583,4,5,10,100,6,10,6,10
E01004584,2,5,10,100,6,10,6,10
E01004585,7,10,10,100,7,10,7,10
E01004586,4,10,10,100,6,10,6,10
E01004587,6,9,10,100,7,10,7,10
E01004588,2,10,10,100,6,10,6,10
E01004589,5,10,10,100,7,10,7,10
E01004590,3,7,10,100,6,10,6,10
E01004591,5,10,10,100,7,10,6,10
E01004592,6,8,10,100,7,10,7,10
E01004593,4,10,10,100,6,10,6,10
E01004594,5,9,10,100,7,10,7,10
E01004595,4,10,10,100,7,10,7,10
E01004596,3,10,10,100,6,10,6,10
E01004597,5,10,10,100,7,10,7,10
E01004598,4,10,10,100,6,10,6,10
E01004599,6,9,10,100,7,10,7,10
E01004600,2,10,10,100,6,10,6,10
E01004601,4,10,10,100,6,10,6,10
E01004602,4,10,10,100,7,10,7,10
E01004604,7,8,10,100,7,10,7,10
E01004605,9,5,10,100,8,10,8,10
E01004606,3,9,10,100,6,10,7,10
E01004607,4,9,10,100,7,10,6,10
E01004608,3,10,10,100,6,10,6,10
E01004609,3,10,10,100,6,10,7,10
E01004610,7,10,10,100,7,10,7,10
E01004611,4,10,10,100,6,10,6,10
E01004612,4,10,10,100,6,10,6,10
E01004613,3,10,10,100,6,10,6,10
E01004614,6,10,10,100,7,10,7,10
E01004615,6,10,10,100,7,10,7,10
E01004616,4,10,10,100,6,10,6,10
E01004617,6,10,10,100,7,10,7,10
E01004618,5,10,10,100,7,10,6,10
E01004619,5,3,10,100,7,10,7,10
E01004620,6,9,10,100,7,10,7,10
E01004621,8,8,10,100,8,10,8,10
E01004622,5,3,10,100,7,10,7,10
E01004623,7,8,10,100,7,10,7,10
E01004624,9,3,10,100,8,10,7,10
E01004625,8,3,10,100,8,10,7,10
E01004626,7,7,10,100,7,10,7,10
E01004627,4,10,10,100,7,10,7,10
E01004628,8,4,10,100,8,10,8,10
E01004629,6,9,10,100,7,10,7,10
E01004630,5,7,10,100,7,10,7,10
E01004631,4,5,10,100,7,10,6,10
E01004632,5,8,10,100,7,10,7,10
E01004633,6,8,10,100,7,10,7,10
E01004634,5,4,10,100,7,10,7,10
E01004635,7,7,10,100,7,10,7,10
E01004636,3,4,10,100,6,10,6,10
E01004637,8,8,10,100,8,10,7,10
E01004638,9,4,10,100,8,10,7,10
E01004639,3,6,10,100,6,10,6,10
E01004640,3,8,10,100,6,10,6,10
E01004641,5,6,10,100,7,10,7,10
E01004642,5,6,10,100,7,10,7,10
E01004643,12,5,10,100,10,10,9,10
E01004644,8,5,10,100,8,10,8,10
E01004645,12,3,10,100,9,10,8,10
E01004646,8,10,10,100,8,10,8,10
E01004647,4,7,10,100,7,10,7,10
E01004648,8,9,10,100,8,10,8,10
E01004649,6,10,10,100,7,10,8,10
E01004650,7,8,10,100,7,10,7,10
E01004651,8,10,10,100,8,10,8,10
E01004652,2,10,10,100,6,10,6,10
E01004653,5,10,10,100,7,10,7,10
E01004654,3,10,10,100,6,10,6,10
E01004656,3,10,10,100,6,10,6,10
E01004657,4,10,10,100,6,10,6,10
E01004658,3,10,10,100,6,10,6,10
E01004659,4,10,10,100,6,10,6,10
E01004660,2,10,10,100,6,10,7,10
E01004661,4,10,10,100,7,10,7,10
E01004662,4,10,10,100,6,10,7,10
E01004663,3,10,10,100,6,10,6,10
E01004665,3,10,10,100,6,10,6,10
E01004666,2,10,10,100,6,10,6,10
E01004667,4,10,10,100,7,10,7,10
E01004668,4,10,10,100,6,10,6,10
E01004669,3,10,10,100,6,10,6,10
E01004670,7,9,10,100,7,10,7,10
E01004674,4,10,10,100,6,10,6,10
E01004675,5,10,10,100,7,10,7,10
E01004676,6,10,10,100,7,10,7,10
E01004677,6,9,10,100,7,10,7,10
E01004678,6,9,10,100,7,10,7,10
E01004679,3,10,10,100,6,10,6,10
E01004680,6,10,10,100,7,10,8,10
E01004681,3,10,10,100,6,10,6,10
E01004682,3,10,10,100,6,10,7,10
E01004683,5,10,10,100,7,10,7,10
E01004684,4,10,10,100,7,10,7,10
E01004686,3,10,10,100,6,10,7,10
E01004687,5,10,10,100,7,10,7,10
E01004688,3,9,10,100,6,10,6,10
E01004689,3,10,10,100,6,10,6,10
E01004690,7,10,10,100,7,10,7,10
E01004691,4,8,10,100,6,10,7,10
E01004692,4,8,10,100,7,10,6,10
E01004693,5,10,10,100,7,10,7,10
E01004694,4,10,10,100,7,10,6,10
E01004695,2,10,10,100,6,10,6,10
E01004696,5,10,10,100,7,10,7,10
E01004697,4,10,10,100,6,10,6,10
E01004698,3,10,10,100,6,10,7,10
E01004699,3,10,10,100,6,10,6,10
E01004700,4,10,10,100,6,10,6,10
E01004701,3,10,10,100,6,10,7,10
E01004702,3,10,10,100,7,10,7,10
E01004703,4,10,10,100,7,10,7,10
E01004705,4,10,10,100,7,10,7,10
E01004706,9,10,10,100,8,10,8,10
E01004707,7,9,10,100,7,10,7,10
E01004708,8,10,10,100,8,10,7,10
E01004709,5,10,10,100,7,10,7,10
E01004710,4,10,10,100,7,10,6,10
E01004711,5,10,10,100,7,10,7,10
E01004712,3,10,10,100,6,10,6,10
E01004713,5,10,10,100,7,10,7,10
E01004714,3,10,10,100,6,10,7,10
E01004715,2,10,10,100,6,10,6,10
E01004716,5,10,10,100,7,10,7,10
E01004717,2,10,10,100,6,10,6,10
E01004718,6,9,10,100,7,10,7,10
E01004719,8,9,10,100,8,10,7,10
E01004720,5,9,10,100,7,10,7,10
E01004721,8,10,10,100,7,10,7,10
E01004722,7,9,10,100,8,10,7,10
E01004723,5,10,10,100,7,10,7,10
E01004724,5,6,10,100,7,10,7,10
E01004725,6,10,10,100,7,10,7,10
E01004726,5,10,10,100,7,10,7,10
E01004727,4,10,10,100,7,10,7,10
E01004728,6,10,10,100,7,10,7,10
E01004729,6,10,10,100,7,10,7,10
E01004730,7,4,10,100,8,10,7,10
E01004731,2,10,10,100,6,10,6,10
E01004732,3,10,10,100,6,10,6,10
E01004733,3,10,10,100,6,10,6,10
E01004734,2,10,10,100,6,10,7,10
E01004735,4,10,10,100,7,10,7,10
E01004736,4,10,10,100,6,10,8,10
E01004737,5,10,10,100,7,10,7,10
E01004738,4,9,10,100,6,10,7,10
E01004739,3,9,10,100,6,10,7,10
E01004740,2,10,10,100,6,10,6,10
E01004741,3,10,10,100,6,10,7,10
E01004742,5,10,10,100,7,10,7,10
E01004743,2,10,10,100,6,10,6,10
E01004744,2,10,10,100,6,10,6,10
E01004745,4,10,10,100,6,10,7,10
E01004746,4,10,10,100,6,10,7,10
E01004747,2,10,10,100,6,10,6,10
E01004748,3,10,10,100,6,10,7,10
E01004749,3,10,10,100,6,10,6,10
E01004750,4,10,10,100,7,10,7,10
E01004751,5,10,10,100,7,10,7,10
