objectid,lsoa11cd,lsoa11nm,Borough,All Ages,HubName,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
23527,E01002920,Kingston upon Thames 014D,Kingston upon Thames,1622 ,1010006003,1214.266671,0,0,18
23528,E01002921,Kingston upon Thames 011A,Kingston upon Thames,1687 ,1010010582,529.2117291,0,7,16
23529,E01002928,Kingston upon Thames 008B,Kingston upon Thames,1941 ,1010005103,638.5813155,0,4,10
23530,E01002929,Kingston upon Thames 007A,Kingston upon Thames,1631 ,1010006682,360.9581501,2,3,10
23966,E01002987,Kingston upon Thames 011B,Kingston upon Thames,1976 ,1010006684,67.64870661,4,6,13
23969,E01002986,Kingston upon Thames 008E,Kingston upon Thames,1381 ,1010010558,996.7331515,0,0,13
23971,E01002985,Kingston upon Thames 007E,Kingston upon Thames,1846 ,1010007168,374.7068535,1,5,10
23973,E01002984,Kingston upon Thames 012E,Kingston upon Thames,1436 ,1010007168,477.7488849,1,3,10
23975,E01002983,Kingston upon Thames 015E,Kingston upon Thames,1695 ,1010005104,602.7858456,0,1,11
23977,E01002982,Kingston upon Thames 015D,Kingston upon Thames,1408 ,1010005104,748.6632704,0,3,10
23979,E01002981,Kingston upon Thames 012D,Kingston upon Thames,1563 ,1010013743,838.7029122,0,3,11
23981,E01002980,Kingston upon Thames 012C,Kingston upon Thames,1418 ,1010005104,504.2945759,0,2,13
23983,E01002989,Kingston upon Thames 011D,Kingston upon Thames,2031 ,1010003035,301.5547059,4,5,13
23985,E01002988,Kingston upon Thames 011C,Kingston upon Thames,1865 ,1010003035,430.0980264,1,4,9
24091,E01003818,Richmond upon Thames 017A,Richmond upon Thames,1656 ,1010005817,154.864503,1,2,16
24103,E01003004,Kingston upon Thames 018D,Kingston upon Thames,1557 ,1010005105,351.5559456,1,5,13
24133,E01002930,Kingston upon Thames 007B,Kingston upon Thames,1882 ,1010005103,242.1196837,3,4,10
24134,E01002939,Kingston upon Thames 018A,Kingston upon Thames,1655 ,1010003600,393.9662178,2,5,11
19369,E01004087,Sutton 017A,Sutton,1492 ,1010009337,391.0085771,1,4,13
19373,E01004086,Sutton 019B,Sutton,1958 ,1010009337,607.0967168,0,1,11
19377,E01004085,Sutton 024B,Sutton,1618 ,1010009337,581.3548858,0,1,9
19379,E01004084,Sutton 024A,Sutton,1472 ,1010009337,951.0392102,0,1,9
19398,E01003416,Merton 017D,Merton,1478 ,1010007413,1025.27765,0,1,15
19403,E01003414,Merton 017B,Merton,1556 ,1010007413,579.9611634,0,4,15
19405,E01003415,Merton 017C,Merton,1999 ,1010007413,599.3108418,0,2,17
19407,E01003412,Merton 014D,Merton,1642 ,1010004753,667.9802759,0,4,23
19409,E01003413,Merton 017A,Merton,1954 ,1010007413,143.4001563,1,2,19
19412,E01003411,Merton 014C,Merton,1914 ,1010007413,311.0337853,1,3,22
19441,E01004083,Sutton 019A,Sutton,1353 ,1010009337,265.856924,1,2,12
19443,E01004082,Sutton 011G,Sutton,1426 ,1010002219,396.6624372,2,2,19
19445,E01004081,Sutton 011F,Sutton,1631 ,1010009337,1015.290456,0,1,15
19447,E01004080,Sutton 011E,Sutton,1334 ,1010002219,536.3887877,0,3,19
19452,E01004089,Sutton 019D,Sutton,1445 ,1010009337,182.3902921,1,1,10
19453,E01004088,Sutton 019C,Sutton,1923 ,1010009337,497.5278156,0,2,11
19654,E01000766,Bromley 027C,Bromley,1762 ,1010010873,421.3072468,1,2,8
19664,E01000760,Bromley 034B,Bromley,1523 ,1010008296,234.5042203,1,1,7
19665,E01000761,Bromley 034C,Bromley,1586 ,1010008296,464.0461301,1,1,5
19670,E01000769,Bromley 024A,Bromley,1451 ,1010003386,383.9824522,1,3,13
19744,E01001116,Croydon 013F,Croydon,1335 ,1010018688,205.7164779,4,4,34
19746,E01001117,Croydon 015C,Croydon,3392 ,1010004749,201.3764267,2,9,32
19748,E01001114,Croydon 013E,Croydon,1489 ,1010018688,550.6300658,1,7,26
19750,E01001115,Croydon 015B,Croydon,1654 ,1010017081,307.5028252,3,9,30
19751,E01001194,Croydon 045D,Croydon,1663 ,1010005608,241.6813534,2,4,19
19752,E01001112,Croydon 013C,Croydon,1994 ,1010003211,433.823448,1,4,17
19753,E01001193,Croydon 014E,Croydon,1655 ,1010012690,804.7368447,0,4,20
19754,E01001113,Croydon 013D,Croydon,1865 ,1010013727,488.04432,1,6,24
19755,E01001192,Croydon 008E,Croydon,1728 ,1010003809,183.8544912,2,5,17
19756,E01001110,Croydon 020D,Croydon,1971 ,1010017081,183.2801444,4,12,33
19757,E01001191,Croydon 008D,Croydon,2069 ,1010003809,150.4427629,3,4,16
19758,E01001111,Croydon 010D,Croydon,1601 ,1010003211,284.9948187,1,5,18
19759,E01001190,Croydon 045C,Croydon,1492 ,1010003809,506.3992802,0,7,21
19760,E01001118,Croydon 020E,Croydon,2045 ,1010004748,150.3217787,3,8,33
19762,E01001119,Croydon 034G,Croydon,1352 ,1010000097,683.530599,0,3,6
19763,E01001076,Croydon 036A,Croydon,1774 ,1010010876,342.688226,1,3,3
19764,E01001077,Croydon 032C,Croydon,1334 ,1010009630,253.0291927,3,3,6
19765,E01001074,Croydon 041E,Croydon,2103 ,1010006164,888.7674894,0,1,6
19766,E01001075,Croydon 040C,Croydon,1672 ,1010009636,450.8332856,1,1,3
19767,E01001072,Croydon 042C,Croydon,1467 ,1010009636,1323.094002,0,0,1
19768,E01001073,Croydon 037A,Croydon,1499 ,1010006164,455.1868187,1,2,6
19769,E01001070,Croydon 040B,Croydon,1823 ,1010009636,1205.357306,0,0,4
19770,E01001071,Croydon 042B,Croydon,1933 ,1010009636,1501.220904,0,0,4
19771,E01001078,Croydon 032D,Croydon,1504 ,1010009630,216.8062708,2,3,6
19772,E01001079,Croydon 036B,Croydon,1767 ,1010010876,833.7196,0,1,3
19794,E01003397,Merton 007D,Merton,1532 ,1010004753,324.6297596,1,8,35
19798,E01003395,Merton 007B,Merton,1541 ,1010004753,276.0940855,1,5,28
19799,E01003394,Merton 007A,Merton,1933 ,1010004753,261.8544155,1,5,31
19803,E01003392,Merton 013D,Merton,1276 ,1010015434,201.5545643,2,6,28
19805,E01003391,Merton 014B,Merton,1335 ,1010004753,1088.181653,0,4,14
19811,E01003398,Merton 007E,Merton,1932 ,1010004753,256.3657752,1,6,28
20003,E01000997,Croydon 009D,Croydon,1419 ,1010010879,475.200524,1,5,18
20006,E01000996,Croydon 009C,Croydon,1189 ,1010005960,519.4097035,0,5,19
20075,E01003114,Lambeth 032B,Lambeth,2407 ,1010006319,289.1304394,3,7,23
20077,E01003115,Lambeth 034A,Lambeth,1721 ,1010003266,270.9337787,2,7,19
20099,E01001097,Croydon 037E,Croydon,2569 ,1010003420,114.4516043,2,2,5
20100,E01001016,Croydon 041B,Croydon,1780 ,1010006607,577.7653287,0,3,4
20101,E01001096,Croydon 037D,Croydon,1414 ,1010003420,793.0544049,0,1,5
20102,E01001017,Croydon 043A,Croydon,1612 ,1010015835,1307.565827,0,0,4
20103,E01001095,Croydon 031D,Croydon,1548 ,1010003420,795.7241364,0,2,4
20104,E01001014,Croydon 024A,Croydon,4494 ,1010007004,340.4475731,6,15,32
20105,E01001094,Croydon 038E,Croydon,1568 ,1010009337,1268.217497,0,0,4
20106,E01001015,Croydon 041A,Croydon,1487 ,1010013801,939.8907381,0,2,4
20107,E01001093,Croydon 037C,Croydon,1842 ,1010003420,684.6543463,0,1,4
20108,E01001012,Croydon 020A,Croydon,2076 ,1010007005,238.2389674,3,13,31
20109,E01001092,Croydon 037B,Croydon,1853 ,1010006164,687.4206457,0,2,4
20110,E01001013,Croydon 020B,Croydon,2146 ,1010007005,182.5943836,4,16,32
20111,E01001091,Croydon 004E,Croydon,1660 ,1010004756,392.3114356,1,6,16
20112,E01001090,Croydon 004D,Croydon,2425 ,1010010927,359.5841138,2,4,15
20113,E01001011,Croydon 019E,Croydon,2308 ,1010007005,273.8359276,3,11,31
20114,E01001099,Croydon 040D,Croydon,1503 ,1010006164,801.0345441,0,3,3
20115,E01001018,Croydon 044A,Croydon,1609 ,1010009636,2363.46525,0,0,0
20116,E01001098,Croydon 037F,Croydon,1441 ,1010003420,780.7377281,0,2,4
20117,E01001019,Croydon 044B,Croydon,1496 ,1010013801,1405.512976,0,0,4
20273,E01000995,Croydon 009B,Croydon,1646 ,1010004756,224.2620281,3,4,15
20276,E01000994,Croydon 009A,Croydon,1552 ,1010004756,483.061752,1,6,15
20279,E01000993,Croydon 021D,Croydon,1706 ,1010007623,94.87540735,3,3,17
20282,E01000992,Croydon 014A,Croydon,1976 ,1010005958,464.6070671,1,4,16
20285,E01000991,Croydon 018B,Croydon,1650 ,1010004750,512.2800114,0,2,14
20288,E01000990,Croydon 045A,Croydon,1445 ,1010004750,488.8949671,1,3,17
20291,E01000999,Croydon 009E,Croydon,1302 ,1010005960,250.8017764,2,7,19
20294,E01000998,Croydon 010A,Croydon,1603 ,1010010879,246.8605253,2,4,18
20511,E01000746,Bromley 005E,Bromley,2125 ,1010015218,315.1783468,5,6,16
20513,E01000744,Bromley 009B,Bromley,1633 ,1010005605,182.4197657,1,6,22
20515,E01000742,Bromley 005C,Bromley,2342 ,1010010259,375.2340025,1,6,20
20516,E01000743,Bromley 009A,Bromley,1961 ,1010010259,296.675436,3,9,23
20517,E01000740,Bromley 005A,Bromley,2246 ,1010005602,259.5314859,2,5,20
20518,E01000741,Bromley 005B,Bromley,1917 ,1010005602,177.5004977,1,6,19
20554,E01001166,Croydon 024D,Croydon,2045 ,1010007004,406.5320568,3,13,28
20555,E01001167,Croydon 028A,Croydon,2184 ,1010015101,229.6318124,2,2,24
20556,E01001164,Croydon 001E,Croydon,2196 ,1010010260,126.2885612,4,6,10
20557,E01001165,Croydon 024C,Croydon,1764 ,1010002877,533.3698402,0,6,26
20558,E01001162,Croydon 001D,Croydon,1858 ,1010015811,871.5429365,0,5,15
20559,E01001163,Croydon 002E,Croydon,2027 ,1010014886,281.8311644,2,2,18
20560,E01001160,Croydon 002D,Croydon,2116 ,1010008124,275.5800209,1,1,16
20561,E01001161,Croydon 003D,Croydon,1736 ,1010008124,392.5363786,1,4,14
20562,E01001168,Croydon 024E,Croydon,1800 ,1010015101,688.6477945,0,7,25
20563,E01001169,Croydon 028B,Croydon,1720 ,1010015101,616.0656174,0,5,22
20581,E01001056,Croydon 030D,Croydon,1837 ,1010007003,561.3659929,0,2,6
20582,E01001057,Croydon 030E,Croydon,1992 ,1010007003,260.4926898,1,3,6
20583,E01001054,Croydon 030C,Croydon,1749 ,1010007003,753.7236186,0,1,6
20584,E01001055,Croydon 032B,Croydon,1577 ,1010007003,947.8669027,0,1,6
20585,E01001052,Croydon 030B,Croydon,1382 ,1010007003,1242.676518,0,0,8
20586,E01001050,Croydon 023D,Croydon,1758 ,1010005957,596.678537,1,7,28
20587,E01001051,Croydon 030A,Croydon,1625 ,1010007003,1030.143999,0,0,6
20588,E01001058,Croydon 034A,Croydon,1291 ,1010008001,441.6836018,2,3,9
20589,E01001059,Croydon 034B,Croydon,1427 ,1010018746,628.1604295,0,3,7
20724,E01004076,Sutton 011A,Sutton,1706 ,1010016803,469.161227,1,2,15
20726,E01004077,Sutton 011B,Sutton,1629 ,1010016803,481.3632307,1,3,15
20736,E01004078,Sutton 011C,Sutton,1750 ,1010016803,237.6846314,1,2,13
20737,E01004079,Sutton 011D,Sutton,1394 ,1010016803,895.862386,0,3,15
20996,E01000699,Bromley 015A,Bromley,1591 ,1010008504,144.5523207,4,7,18
21001,E01001146,Croydon 006A,Croydon,1573 ,1010004113,806.7947077,0,4,16
21002,E01001147,Croydon 005A,Croydon,1789 ,1010008124,350.8887592,1,3,15
21003,E01001144,Croydon 007E,Croydon,1566 ,1010003211,308.4188142,3,3,17
21004,E01001142,Croydon 007D,Croydon,1868 ,1010014028,407.9687919,1,5,18
21005,E01001143,Croydon 008B,Croydon,2155 ,1010005605,502.1433693,0,6,18
21006,E01001140,Croydon 007C,Croydon,1638 ,1010003207,1077.562305,0,0,18
21007,E01001141,Croydon 008A,Croydon,1272 ,1010014028,590.2674481,0,4,21
21008,E01001148,Croydon 005B,Croydon,1678 ,1010004113,1023.385169,0,1,18
21009,E01001149,Croydon 006B,Croydon,1579 ,1010003211,880.889609,0,2,16
21017,E01003139,Lambeth 035A,Lambeth,1740 ,1010008370,174.489002,1,4,20
21018,E01001036,Croydon 029A,Croydon,1546 ,1010016008,1011.231682,0,0,11
21019,E01001037,Croydon 029B,Croydon,1449 ,1010016008,300.8145033,2,3,18
21020,E01001034,Croydon 031B,Croydon,1661 ,1010016107,190.0138395,1,1,6
21021,E01001035,Croydon 027A,Croydon,1915 ,1010016008,532.1596547,0,4,19
21022,E01001032,Croydon 035A,Croydon,1422 ,1010016107,654.4858014,0,1,7
21023,E01001033,Croydon 031A,Croydon,1631 ,1010016107,602.1475545,0,1,8
21024,E01001030,Croydon 038C,Croydon,1357 ,1010006607,883.9450921,0,1,6
21025,E01001031,Croydon 038D,Croydon,1448 ,1010004755,394.3611781,3,4,4
21026,E01001038,Croydon 029C,Croydon,2003 ,1010016008,564.5730801,0,3,14
21027,E01001039,Croydon 029D,Croydon,1526 ,1010016107,810.8610565,0,1,5
21051,E01003235,Lewisham 038A,Lewisham,1314 ,1010004607,450.9636881,1,3,14
21631,E01000706,Bromley 013D,Bromley,1356 ,1010004042,726.6262282,0,7,23
21633,E01000707,Bromley 041A,Bromley,1593 ,1010003387,553.5071745,0,5,21
21635,E01000704,Bromley 015C,Bromley,1443 ,1010008504,291.6824575,2,5,21
21637,E01000705,Bromley 015D,Bromley,1399 ,1010005605,143.3191687,1,7,20
21639,E01000702,Bromley 013B,Bromley,1507 ,1010005604,254.115093,2,8,21
21641,E01000703,Bromley 013C,Bromley,1773 ,1010003387,248.372773,2,7,20
21643,E01000700,Bromley 013A,Bromley,1619 ,1010005604,543.265057,1,8,20
21645,E01000701,Bromley 015B,Bromley,1386 ,1010008504,336.9882089,2,8,24
21647,E01000708,Bromley 041B,Bromley,1700 ,1010017039,233.3585935,1,4,24
21649,E01000709,Bromley 006A,Bromley,1387 ,1010004608,368.5528625,1,7,18
21677,E01001126,Croydon 034H,Croydon,1443 ,1010000097,538.7050011,0,3,6
21678,E01001127,Croydon 025A,Croydon,1479 ,1010005959,807.3488224,0,1,9
21679,E01001124,Croydon 033D,Croydon,1492 ,1010002878,776.7422979,0,2,5
21680,E01001125,Croydon 033E,Croydon,1646 ,1010014333,137.5799353,3,3,6
21681,E01001122,Croydon 033B,Croydon,1585 ,1010014333,1279.524568,0,0,4
21682,E01001123,Croydon 033C,Croydon,1536 ,1010000097,796.9829271,0,2,6
21683,E01001120,Croydon 033A,Croydon,1268 ,1010000097,158.3762712,3,3,7
21684,E01001121,Croydon 039D,Croydon,1329 ,1010000097,968.3128336,0,3,7
21685,E01001128,Croydon 025B,Croydon,1641 ,1010002822,909.1832118,0,3,8
21686,E01001129,Croydon 026D,Croydon,1357 ,1010005959,628.4349238,0,2,9
21764,E01003429,Merton 019A,Merton,1440 ,1010014944,317.9290534,1,2,10
21769,E01000836,Bromley 030C,Bromley,1419 ,1010014117,808.4074425,0,2,9
21770,E01000837,Bromley 030D,Bromley,1540 ,1010002822,279.4622949,2,5,9
21771,E01000834,Bromley 027E,Bromley,1328 ,1010005946,979.1790755,0,2,8
21772,E01000835,Bromley 030B,Bromley,1734 ,1010001907,107.550281,4,4,9
21773,E01000833,Bromley 021E,Bromley,1415 ,1010005946,516.7988617,0,1,12
21774,E01000830,Bromley 021C,Bromley,1518 ,1010018955,774.2254574,0,2,14
21775,E01000831,Bromley 021D,Bromley,1747 ,1010005946,706.1533895,0,5,13
21776,E01000838,Bromley 030E,Bromley,1465 ,1010008296,646.7115801,0,4,7
21777,E01000839,Bromley 030F,Bromley,1416 ,1010002822,425.7797391,2,5,8
22064,E01001106,Croydon 039C,Croydon,1542 ,1010018627,126.7853442,2,2,3
22065,E01001187,Croydon 017E,Croydon,2113 ,1010003419,859.1553408,0,4,19
22066,E01001107,Croydon 035D,Croydon,1639 ,1010016107,548.3706228,0,1,4
22067,E01001186,Croydon 014C,Croydon,1862 ,1010005608,344.7202165,1,3,16
22068,E01001104,Croydon 042D,Croydon,1644 ,1010009636,570.422379,0,1,4
22069,E01001185,Croydon 014B,Croydon,1608 ,1010007623,597.9548716,0,5,16
22070,E01001105,Croydon 039B,Croydon,1728 ,1010018627,552.1209086,0,3,3
22071,E01001184,Croydon 011F,Croydon,1277 ,1010007007,341.0002487,2,5,14
22072,E01001102,Croydon 035C,Croydon,1610 ,1010006605,396.2245976,1,1,8
22073,E01001183,Croydon 011E,Croydon,1780 ,1010007007,134.5507822,2,5,19
22074,E01001103,Croydon 039A,Croydon,1668 ,1010006605,327.6906429,1,1,5
22075,E01001182,Croydon 011D,Croydon,1420 ,1010004756,267.208163,3,5,15
22076,E01001100,Croydon 031E,Croydon,1448 ,1010016107,310.2548406,1,1,6
22077,E01001181,Croydon 015E,Croydon,2158 ,1010004749,274.593049,2,4,28
22078,E01001101,Croydon 035B,Croydon,1338 ,1010006605,957.0859965,0,1,4
22079,E01001180,Croydon 016E,Croydon,1884 ,1010012748,547.8782459,0,3,24
22080,E01001108,Croydon 035E,Croydon,1774 ,1010006605,992.9537439,0,0,5
22081,E01001189,Croydon 045B,Croydon,1197 ,1010005608,531.375235,0,4,20
22082,E01001109,Croydon 013B,Croydon,2268 ,1010013727,215.8437967,2,6,32
22083,E01001188,Croydon 014D,Croydon,2037 ,1010003809,352.5353266,2,4,18
22084,E01001066,Croydon 034F,Croydon,1429 ,1010000097,687.3186988,0,3,6
22085,E01001067,Croydon 041D,Croydon,1675 ,1010006164,1384.024348,0,0,6
22086,E01001064,Croydon 026C,Croydon,1575 ,1010001670,590.0284832,0,3,5
22087,E01001065,Croydon 034E,Croydon,1373 ,1010008001,101.6330334,3,3,8
22088,E01001062,Croydon 026A,Croydon,1463 ,1010001669,333.1871497,1,3,8
22089,E01001063,Croydon 026B,Croydon,1558 ,1010008295,304.3299111,1,2,9
22090,E01001060,Croydon 034C,Croydon,1635 ,1010008001,921.1410298,0,2,9
22091,E01001061,Croydon 034D,Croydon,1507 ,1010018746,513.1983932,0,4,7
22092,E01001068,Croydon 042A,Croydon,1922 ,1010009636,549.0542101,0,1,2
22094,E01001069,Croydon 040A,Croydon,1380 ,1010009636,512.4439355,0,1,3
22114,E01003387,Merton 014A,Merton,1906 ,1010015434,713.8901972,0,6,13
22116,E01003386,Merton 013A,Merton,2215 ,1010015434,272.2978503,1,7,23
22119,E01001178,Croydon 015D,Croydon,1530 ,1010013490,103.8870208,2,7,28
22120,E01001179,Croydon 016D,Croydon,1673 ,1010012748,308.2049128,1,5,23
22134,E01001026,Croydon 043D,Croydon,1869 ,1010015835,504.6959071,0,1,4
22135,E01001027,Croydon 043E,Croydon,2060 ,1010015835,486.7518366,1,1,4
22136,E01001024,Croydon 043B,Croydon,1331 ,1010015835,314.9132787,1,4,4
22137,E01001025,Croydon 043C,Croydon,1264 ,1010015835,456.5205618,1,1,4
22138,E01001022,Croydon 044E,Croydon,1413 ,1010009636,2780.891112,0,0,0
22139,E01001023,Croydon 041C,Croydon,1903 ,1010006607,238.539611,3,3,5
22140,E01001021,Croydon 044D,Croydon,1392 ,1010013801,2587.182728,0,0,0
22141,E01001028,Croydon 038A,Croydon,1552 ,1010006607,1167.914749,0,0,6
22143,E01001029,Croydon 038B,Croydon,1658 ,1010006164,539.4141968,0,2,6
22342,E01001176,Croydon 011C,Croydon,1941 ,1010012748,121.5922613,1,5,20
22343,E01001177,Croydon 016C,Croydon,1613 ,1010012748,574.525382,0,2,16
22344,E01001174,Croydon 011A,Croydon,1599 ,1010012748,267.7312308,3,5,18
22345,E01001175,Croydon 011B,Croydon,1694 ,1010013490,414.8757123,1,6,23
22346,E01001172,Croydon 028D,Croydon,2098 ,1010015101,417.7582116,1,3,15
22347,E01001173,Croydon 028E,Croydon,2937 ,1010007526,799.2171003,0,1,10
22348,E01001170,Croydon 027E,Croydon,2187 ,1010015626,235.8822708,3,6,23
22349,E01001171,Croydon 028C,Croydon,1841 ,1010015626,512.1245906,0,7,22
22356,E01000777,Bromley 024D,Bromley,1640 ,1010008505,335.9829344,2,4,14
22357,E01000774,Bromley 041D,Bromley,1473 ,1010017039,210.9040753,1,3,21
22358,E01000775,Bromley 024C,Bromley,2348 ,1010003386,489.3965465,1,2,15
22359,E01000772,Bromley 012E,Bromley,1599 ,1010018955,443.3432588,1,4,12
22360,E01000773,Bromley 024B,Bromley,1631 ,1010002821,885.3853024,0,7,15
22361,E01000770,Bromley 012D,Bromley,1480 ,1010006936,403.2823295,1,7,13
22362,E01000771,Bromley 041C,Bromley,1814 ,1010004608,580.0073376,0,5,20
22363,E01000778,Bromley 024E,Bromley,1633 ,1010008505,301.4280887,1,5,17
22435,E01003146,Lambeth 035E,Lambeth,1663 ,1010008370,331.7627491,1,7,21
22436,E01003147,Lambeth 034E,Lambeth,2112 ,1010003266,334.9140357,2,6,21
22437,E01003144,Lambeth 034C,Lambeth,1537 ,1010007412,536.236989,1,5,19
22438,E01003145,Lambeth 034D,Lambeth,1944 ,1010003266,193.7789871,1,8,18
22439,E01003142,Lambeth 035C,Lambeth,1461 ,1010008370,243.9130411,2,3,20
22440,E01003143,Lambeth 035D,Lambeth,1472 ,1010008370,242.8613031,1,3,24
22441,E01003140,Lambeth 035B,Lambeth,1524 ,1010003266,717.5406609,0,6,17
22442,E01003141,Lambeth 034B,Lambeth,1842 ,1010007412,137.5179074,1,5,20
22446,E01001046,Croydon 023B,Croydon,1782 ,1010005957,826.8292544,0,5,26
22447,E01001047,Croydon 027D,Croydon,1873 ,1010016008,324.1828766,4,9,24
22448,E01001044,Croydon 023A,Croydon,2003 ,1010012720,861.8470367,0,6,21
22449,E01001045,Croydon 027C,Croydon,3637 ,1010003416,383.2633299,5,14,26
22450,E01001042,Croydon 024B,Croydon,2288 ,1010010877,273.3485046,5,14,28
22451,E01001043,Croydon 027B,Croydon,3780 ,1010004751,145.4239962,3,13,24
22452,E01001040,Croydon 029E,Croydon,1814 ,1010016008,729.3174478,0,3,12
22453,E01001041,Croydon 031C,Croydon,1804 ,1010016107,770.8449286,0,1,10
22454,E01001048,Croydon 020C,Croydon,3237 ,1010004757,264.7585066,2,17,29
22455,E01001049,Croydon 023C,Croydon,1553 ,1010003419,996.7545299,0,0,20
22515,E01000987,Croydon 021C,Croydon,1365 ,1010005958,235.3177732,3,4,13
22517,E01000986,Croydon 021B,Croydon,1719 ,1010003419,310.9416711,2,5,15
22519,E01000985,Croydon 021A,Croydon,1427 ,1010005958,293.3723075,2,4,12
22521,E01000984,Croydon 022F,Croydon,1957 ,1010005957,252.6569342,2,6,30
22523,E01000983,Croydon 017D,Croydon,1713 ,1010003419,286.0879247,2,5,23
22525,E01000982,Croydon 017C,Croydon,1610 ,1010005957,541.0012834,0,5,28
22527,E01000981,Croydon 017B,Croydon,1744 ,1010003419,495.9498468,1,5,22
22529,E01000980,Croydon 017A,Croydon,1274 ,1010005957,779.9826782,0,5,28
22531,E01000989,Croydon 018A,Croydon,1676 ,1010004750,374.8069542,1,4,14
22564,E01000716,Bromley 011C,Bromley,1666 ,1010018955,936.9015492,0,1,13
22565,E01000797,Bromley 013E,Bromley,1737 ,1010003387,340.7982146,2,5,22
22566,E01000717,Bromley 011D,Bromley,1746 ,1010005946,1376.883899,0,0,16
22567,E01000796,Bromley 009C,Bromley,1681 ,1010018641,470.9785177,2,9,20
22568,E01000714,Bromley 006D,Bromley,2392 ,1010001906,68.1169119,5,6,13
22570,E01000715,Bromley 012C,Bromley,1799 ,1010018647,620.7782566,0,5,8
22572,E01000712,Bromley 012A,Bromley,1824 ,1010018647,314.6317394,3,5,13
22574,E01000713,Bromley 012B,Bromley,1849 ,1010018647,848.5580741,0,2,13
22576,E01000710,Bromley 006B,Bromley,2157 ,1010006584,434.8515629,1,3,21
22578,E01000711,Bromley 006C,Bromley,2055 ,1010006584,433.2546771,1,7,18
22580,E01000718,Bromley 006E,Bromley,2272 ,1010007371,775.7150197,0,2,18
22581,E01000799,Bromley 004A,Bromley,1862 ,1010003208,86.86121112,4,8,22
22583,E01000798,Bromley 009D,Bromley,1548 ,1010005603,337.6861614,4,8,19
22646,E01004518,Wandsworth 036B,Wandsworth,1820 ,1010001298,281.5666868,2,4,29
22798,E01004182,Sutton 019E,Sutton,1712 ,1010003232,552.0444805,0,7,15
22800,E01004181,Sutton 020E,Sutton,1728 ,1010003232,789.7484496,0,5,11
22802,E01004180,Sutton 020D,Sutton,1690 ,1010003828,465.1984984,1,6,12
22809,E01004109,Sutton 024D,Sutton,1681 ,1010015835,818.7689931,0,1,4
22810,E01004188,Sutton 004E,Sutton,2258 ,1010003830,141.5000226,1,1,8
22925,E01032565,Lewisham 038E,Lewisham,1647 ,1010004607,620.3001494,0,4,12
22928,E01032568,Bromley 041E,Bromley,1568 ,1010004042,327.8692439,2,4,20
22929,E01032569,Croydon 045E,Croydon,1786 ,1010004750,443.370188,1,3,19
23124,E01000840,Bromley 030G,Bromley,1491 ,1010014117,544.3608447,0,4,8
23125,E01000841,Bromley 030H,Bromley,1655 ,1010014117,152.3082599,3,4,8
23373,E01001156,Croydon 001C,Croydon,1810 ,1010003207,604.3160881,0,4,13
23374,E01001157,Croydon 002B,Croydon,1776 ,1010008124,525.9033864,0,2,16
23375,E01001154,Croydon 006E,Croydon,1919 ,1010004113,461.4894674,2,3,17
23376,E01001155,Croydon 010E,Croydon,1859 ,1010004113,232.6679401,2,3,17
23377,E01001152,Croydon 005D,Croydon,1786 ,1010004113,332.0557546,2,4,18
23378,E01001153,Croydon 006D,Croydon,1523 ,1010004113,453.1964918,1,3,16
23379,E01001151,Croydon 005C,Croydon,1776 ,1010010879,561.0502741,0,3,16
23380,E01001158,Croydon 005E,Croydon,1728 ,1010003207,1002.285836,0,0,16
23383,E01001159,Croydon 002C,Croydon,2031 ,1010008124,893.5083294,0,2,14
23403,E01003062,Lambeth 033A,Lambeth,2027 ,1010010825,143.3467446,4,6,13
23404,E01003063,Lambeth 033B,Lambeth,1402 ,1010010260,316.4819107,3,5,15
23409,E01001087,Croydon 003C,Croydon,2909 ,1010010927,214.3445193,2,5,16
23410,E01001006,Croydon 016A,Croydon,1598 ,1010000617,800.9773052,0,2,14
23411,E01001086,Croydon 003B,Croydon,1727 ,1010004756,351.6713018,1,6,14
23412,E01001007,Croydon 016B,Croydon,2013 ,1010018750,610.5361232,0,2,14
23413,E01001085,Croydon 004A,Croydon,1793 ,1010018983,221.6617111,3,5,18
23414,E01001004,Croydon 015A,Croydon,2210 ,1010013490,442.0368072,1,7,28
23415,E01001084,Croydon 002A,Croydon,1922 ,1010014886,546.8956473,0,3,22
23416,E01001005,Croydon 019A,Croydon,1700 ,1010004749,226.0563464,1,8,31
23417,E01001083,Croydon 003A,Croydon,1683 ,1010007412,522.2680702,0,3,14
23418,E01001002,Croydon 009F,Croydon,1375 ,1010013490,607.8282776,0,7,22
23419,E01001082,Croydon 032E,Croydon,1553 ,1010010876,584.8686094,0,3,3
23420,E01001003,Croydon 010C,Croydon,1625 ,1010010879,540.1036075,0,6,24
23421,E01001000,Croydon 010B,Croydon,1418 ,1010010879,229.4992357,2,2,19
23422,E01001080,Croydon 036C,Croydon,1721 ,1010010876,376.6500545,1,2,3
23423,E01001001,Croydon 013A,Croydon,1273 ,1010004113,542.633737,0,6,23
23424,E01001089,Croydon 004C,Croydon,2010 ,1010018983,385.9076242,2,5,14
23425,E01001008,Croydon 019B,Croydon,1721 ,1010002877,793.0923664,0,6,25
23426,E01001088,Croydon 004B,Croydon,1754 ,1010014944,732.1978667,0,5,14
