LSOA11CD,Employee
E01012191,321 
E01012192,241 
E01012193,188 
E01012194,174 
E01012195,127 
E01012196,150 
E01012197,310 
E01012198,7113 
E01012199,209 
E01012200,379 
E01012201,767 
E01012202,427 
E01012203,1004 
E01012204,254 
E01012205,185 
E01012206,234 
E01012207,682 
E01012208,172 
E01012209,243 
E01012210,327 
E01012211,237 
E01012212,375 
E01012213,165 
E01012214,133 
E01012215,736 
E01012216,246 
E01012217,353 
E01012218,142 
E01012219,187 
E01012223,383 
E01012224,140 
E01012225,449 
E01012226,143 
E01012227,238 
E01012228,152 
E01012230,158 
E01012231,152 
E01012232,177 
E01012233,414 
E01012234,155 
E01012235,533 
E01012236,280 
E01012237,164 
E01012238,238 
E01012239,203 
E01012240,193 
E01012241,122 
E01012242,405 
E01012243,120 
E01012244,118 
E01012245,227 
E01012246,136 
E01012247,71 
E01012248,375 
E01012249,1335 
E01012250,207 
E01012251,351 
E01012252,231 
E01012253,177 
E01012254,1220 
E01012255,165 
E01012256,158 
E01012257,168 
E01012258,2377 
E01012259,511 
E01012260,696 
E01012261,135 
E01012262,1375 
E01012264,8219 
E01012266,6730 
E01012267,1538 
E01012268,472 
E01012269,523 
E01012270,465 
E01012271,195 
E01012272,80 
E01012273,61 
E01012274,68 
E01012275,173 
E01012276,1488 
E01012277,258 
E01012278,1225 
E01012279,861 
E01012280,237 
E01012281,326 
E01012282,1425 
E01012283,681 
E01012284,1987 
E01012285,116 
E01012286,1361 
E01012287,6647 
E01012288,132 
E01012289,2245 
E01012290,267 
E01012291,563 
E01012292,321 
E01012294,274 
E01012295,986 
E01012296,432 
E01012297,646 
E01012298,125 
E01012299,1546 
E01012300,154 
E01012301,181 
E01012302,413 
E01012303,166 
E01012304,275 
E01012305,219 
E01012306,388 
E01012307,1377 
E01012309,404 
E01012310,199 
E01012311,126 
E01012312,120 
E01012313,354 
E01012314,172 
E01012315,231 
E01012316,888 
E01012317,102 
E01012318,219 
E01012319,382 
E01012323,394 
E01012324,216 
E01012325,188 
E01012326,523 
E01012327,227 
E01012328,164 
E01012329,475 
E01012330,114 
E01012331,213 
E01012332,149 
E01012333,109 
E01012334,1277 
E01012335,288 
E01012336,449 
E01012337,380 
E01012338,587 
E01012339,672 
E01012340,536 
E01012341,170 
E01012342,1646 
E01012343,4440 
E01012344,333 
E01012345,1350 
E01012346,189 
E01012347,1095 
E01012348,247 
E01012349,958 
E01012350,204 
E01012351,108 
E01012352,338 
E01012353,127 
E01012354,1512 
E01012355,2862 
E01012356,821 
E01012357,495 
E01012358,269 
E01012359,141 
E01012360,403 
E01012361,372 
E01012362,123 
E01012363,153 
E01012364,349 
E01012365,237 
E01012366,6741 
E01012367,2836 
E01012368,396 
E01012369,255 
E01012370,461 
E01012371,138 
E01012372,198 
E01012373,348 
E01012374,277 
E01012375,160 
E01012376,266 
E01012377,191 
E01012378,259 
E01012379,454 
E01012380,531 
E01012381,190 
E01012382,2578 
E01012383,236 
E01012384,144 
E01012385,7938 
E01012386,3662 
E01012387,1610 
E01012388,561 
E01012389,179 
E01012390,850 
E01012391,2442 
E01012392,748 
E01012393,460 
E01012394,263 
E01012395,177 
E01012396,100 
E01012397,232 
E01012398,300 
E01012399,306 
E01012400,145 
E01012401,346 
E01012402,509 
E01012403,100 
E01012404,179 
E01012405,223 
E01012406,1023 
E01012407,1113 
E01012408,1943 
E01012409,1223 
E01012410,201 
E01012411,169 
E01012412,1927 
E01012413,341 
E01012414,97 
E01012415,800 
E01012416,1086 
E01012417,657 
E01012418,332 
E01012419,61 
E01012420,262 
E01012421,124 
E01012422,69 
E01012423,117 
E01012424,3317 
E01012425,210 
E01012426,712 
E01012427,156 
E01012428,1097 
E01012429,330 
E01012430,950 
E01012431,1021 
E01012432,176 
E01012433,118 
E01012434,175 
E01012435,225 
E01012436,61 
E01012437,71 
E01012438,376 
E01012439,321 
E01012440,156 
E01012441,3774 
E01012442,69 
E01012443,1074 
E01012444,80 
E01012445,158 
E01012446,327 
E01012447,164 
E01012448,3131 
E01012449,189 
E01012450,427 
E01012451,288 
E01012452,297 
E01012453,948 
E01012454,2191 
E01012455,1359 
E01012457,3828 
E01012458,696 
E01012459,2530 
E01012460,6991 
E01012461,228 
E01012462,2389 
E01012463,1362 
E01012464,3824 
E01012465,129 
E01012466,149 
E01012467,118 
E01012468,1869 
E01012469,816 
E01012470,109 
E01012471,1735 
E01012472,466 
E01012473,340 
E01012474,1010 
E01012475,259 
E01012476,1005 
E01012477,291 
E01012478,662 
E01012479,453 
E01012480,1588 
E01012481,498 
E01012482,345 
E01012483,338 
E01012485,268 
E01012486,215 
E01012487,279 
E01012488,749 
E01012489,571 
E01012490,172 
E01012491,162 
E01012492,116 
E01012493,352 
E01012494,376 
E01012495,236 
E01012496,191 
E01012497,369 
E01012498,126 
E01012499,171 
E01012500,347 
E01012501,255 
E01012502,439 
E01012503,1047 
E01012504,542 
E01012505,257 
E01012506,197 
E01012507,873 
E01012508,137 
E01012509,1374 
E01012510,2475 
E01012511,216 
E01012512,229 
E01012513,469 
E01012514,614 
E01012515,508 
E01012516,670 
E01012517,351 
E01012518,655 
E01012519,245 
E01012520,1579 
E01012521,222 
E01012522,254 
E01012523,233 
E01012524,240 
E01012525,388 
E01012526,160 
E01012527,223 
E01012528,339 
E01012529,354 
E01012530,943 
E01012531,212 
E01012532,636 
E01012533,95 
E01012534,88 
E01012535,187 
E01012536,162 
E01012537,240 
E01012538,190 
E01012539,2459 
E01012540,264 
E01012541,114 
E01012542,161 
E01012543,680 
E01012544,948 
E01012545,392 
E01012546,216 
E01012547,210 
E01012548,959 
E01012549,282 
E01012550,304 
E01012551,2350 
E01012552,234 
E01012553,360 
E01012554,545 
E01012555,3331 
E01012556,971 
E01012557,1368 
E01012558,396 
E01012559,357 
E01012560,183 
E01012561,3114 
E01012562,2418 
E01012563,1092 
E01012564,339 
E01012565,314 
E01012566,241 
E01012567,5215 
E01012568,217 
E01012569,199 
E01012570,179 
E01012571,199 
E01012572,588 
E01012573,360 
E01012574,100 
E01012575,1797 
E01012576,1539 
E01012577,213 
E01012578,354 
E01012579,98 
E01012580,398 
E01012581,103 
E01012582,206 
E01012583,266 
E01012584,678 
E01012585,329 
E01012586,243 
E01012587,433 
E01012588,232 
E01012589,279 
E01012590,1384 
E01012591,263 
E01012592,917 
E01012593,759 
E01012594,138 
E01012595,380 
E01012596,154 
E01012597,330 
E01012598,276 
E01012599,468 
E01012600,412 
E01012601,109 
E01012602,1412 
E01012603,173 
E01012604,157 
E01012605,407 
E01012606,2234 
E01012607,2061 
E01012608,426 
E01012609,222 
E01012610,209 
E01012611,549 
E01012612,226 
E01012613,428 
E01012614,144 
E01012615,211 
E01012616,668 
E01012617,244 
E01012618,176 
E01012619,108 
E01012620,189 
E01012621,153 
E01012622,808 
E01012623,253 
E01012624,536 
E01012625,492 
E01012628,374 
E01012629,1739 
E01012630,437 
E01012631,528 
E01012632,7582 
E01012633,754 
E01012634,188 
E01012635,507 
E01012636,249 
E01012637,1694 
E01012638,415 
E01012639,496 
E01012640,474 
E01012641,303 
E01012642,561 
E01012643,2818 
E01012644,6323 
E01012645,270 
E01012646,237 
E01012647,227 
E01012648,313 
E01012649,890 
E01012650,154 
E01012651,290 
E01012652,269 
E01012653,539 
E01012654,2218 
E01012655,3960 
E01012656,1186 
E01012657,151 
E01012658,349 
E01012659,267 
E01012660,249 
E01012661,310 
E01012662,121 
E01012663,228 
E01012664,299 
E01012665,264 
E01012666,596 
E01012667,179 
E01012668,392 
E01012669,206 
E01012670,147 
E01012671,885 
E01012672,1140 
E01012673,377 
E01012674,1206 
E01012675,673 
E01012676,127 
E01012677,420 
E01012678,198 
E01012679,272 
E01012680,453 
E01012681,2057 
E01012682,256 
E01012683,379 
E01012684,127 
E01012685,1396 
E01012686,240 
E01012687,2060 
E01012688,1724 
E01012689,330 
E01012690,3191 
E01012691,393 
E01012692,410 
E01012693,263 
E01012694,309 
E01012695,174 
E01012696,251 
E01012697,217 
E01012698,164 
E01012699,191 
E01012700,200 
E01012701,267 
E01012702,228 
E01012703,811 
E01012704,1378 
E01012705,253 
E01012706,701 
E01012707,341 
E01012708,203 
E01012709,267 
E01012710,259 
E01012711,201 
E01012712,288 
E01012713,426 
E01012714,1338 
E01012715,294 
E01012716,449 
E01012717,1009 
E01012718,136 
E01012719,249 
E01012720,188 
E01012721,72 
E01012722,5078 
E01012723,1466 
E01012724,222 
E01012725,307 
E01012726,569 
E01012727,317 
E01012728,632 
E01012729,314 
E01012730,808 
E01012731,1777 
E01012732,327 
E01012733,215 
E01012734,644 
E01012735,724 
E01012736,4592 
E01012737,4263 
E01012738,112 
E01012739,86 
E01012740,934 
E01012741,297 
E01012742,341 
E01012743,518 
E01012744,263 
E01012745,505 
E01012746,483 
E01012747,149 
E01012748,866 
E01012749,769 
E01012750,345 
E01012751,1493 
E01012752,1012 
E01012753,218 
E01012754,255 
E01012755,415 
E01012756,487 
E01012757,715 
E01012758,266 
E01012759,200 
E01012760,165 
E01012761,547 
E01012762,242 
E01012763,420 
E01012764,165 
E01012765,252 
E01012766,1002 
E01012767,254 
E01012768,440 
E01012769,85 
E01012770,183 
E01012771,136 
E01012772,318 
E01012773,179 
E01012774,131 
E01012775,232 
E01012776,265 
E01012777,450 
E01012778,149 
E01012779,104 
E01012780,290 
E01012781,189 
E01012782,245 
E01012783,248 
E01012784,110 
E01012785,74 
E01012786,213 
E01012787,934 
E01012788,153 
E01012789,182 
E01012790,400 
E01012791,1041 
E01012792,181 
E01012793,287 
E01012794,678 
E01012795,1110 
E01012796,135 
E01012797,70 
E01012798,84 
E01012799,159 
E01012800,215 
E01012801,293 
E01012802,298 
E01012803,169 
E01012804,716 
E01012805,512 
E01012806,1766 
E01012807,318 
E01012808,752 
E01012809,4956 
E01012810,895 
E01012811,1743 
E01012812,488 
E01012813,747 
E01012814,125 
E01012815,587 
E01012816,600 
E01012817,7844 
E01012818,108 
E01012819,144 
E01012820,153 
E01012821,382 
E01012822,230 
E01012823,287 
E01012824,183 
E01012825,307 
E01012826,338 
E01012827,316 
E01012828,165 
E01012829,350 
E01012830,115 
E01012832,127 
E01012833,159 
E01012834,92 
E01012835,453 
E01012836,451 
E01012837,202 
E01012838,80 
E01012839,158 
E01012840,285 
E01012841,285 
E01012842,117 
E01012843,691 
E01012844,149 
E01012845,35 
E01012846,166 
E01012847,88 
E01012848,7313 
E01012849,123 
E01012850,255 
E01012851,6552 
E01012852,6251 
E01012854,3397 
E01012855,1485 
E01012856,1170 
E01012857,537 
E01012858,257 
E01012859,1048 
E01012860,172 
E01012862,299 
E01012863,121 
E01012864,407 
E01012865,486 
E01012866,114 
E01012867,827 
E01012868,713 
E01012869,431 
E01012870,139 
E01012871,1242 
E01012872,482 
E01012873,69 
E01012874,246 
E01012875,391 
E01012876,58 
E01012877,79 
E01012878,105 
E01012879,118 
E01012880,101 
E01012881,142 
E01012882,2577 
E01012883,344 
E01012884,700 
E01012886,167 
E01012887,204 
E01012888,1216 
E01012889,6569 
E01012891,527 
E01012892,350 
E01012893,177 
E01012894,198 
E01012895,247 
E01012896,916 
E01012897,95 
E01012898,66 
E01012899,255 
E01012900,332 
E01012901,262 
E01012902,239 
E01012903,222 
E01012904,332 
E01012905,63 
E01012906,407 
E01012907,275 
E01012908,269 
E01012909,101 
E01012910,122 
E01012911,117 
E01012912,109 
E01012913,411 
E01012914,3536 
E01012915,213 
E01012916,524 
E01012917,216 
E01012918,147 
E01012919,763 
E01012920,366 
E01012921,112 
E01012922,521 
E01012923,1890 
E01012924,605 
E01012925,333 
E01012926,413 
E01012927,186 
E01012928,149 
E01012929,498 
E01012930,191 
E01012931,309 
E01012932,306 
E01012933,243 
E01012934,612 
E01012935,361 
E01012936,573 
E01012937,435 
E01012938,269 
E01012939,191 
E01012940,218 
E01012941,119 
E01012942,272 
E01012943,975 
E01012944,679 
E01012945,884 
E01012946,210 
E01012947,917 
E01012948,1770 
E01012949,900 
E01012950,330 
E01012951,459 
E01012952,316 
E01012953,1216 
E01012954,4366 
E01012955,254 
E01012956,280 
E01012957,797 
E01012958,64 
E01012959,203 
E01012960,603 
E01012961,920 
E01012962,1168 
E01012963,167 
E01012964,259 
E01012965,222 
E01012966,463 
E01012967,389 
E01012968,494 
E01012969,1308 
E01012970,430 
E01012972,353 
E01012973,2383 
E01012974,428 
E01012975,250 
E01012976,140 
E01012977,914 
E01012978,150 
E01012979,363 
E01012980,874 
E01012981,601 
E01012982,1673 
E01012983,1236 
E01012984,379 
E01012985,352 
E01012986,561 
E01012987,461 
E01012988,974 
E01012989,749 
E01012990,363 
E01012991,373 
E01012992,2028 
E01012993,492 
E01012994,155 
E01012995,192 
E01012996,308 
E01012997,1152 
E01012998,828 
E01012999,580 
E01013000,2132 
E01013001,2830 
E01013002,195 
E01013003,213 
E01013004,261 
E01013005,1171 
E01013006,201 
E01013007,536 
E01013008,1913 
E01013009,1288 
E01013010,226 
E01013011,472 
E01013012,184 
E01013013,233 
E01013014,247 
E01013015,1325 
E01013016,598 
E01013017,456 
E01013018,501 
E01013019,655 
E01013020,1787 
E01013021,879 
E01013022,727 
E01013023,1106 
E01013024,430 
E01013025,309 
E01013026,461 
E01013027,547 
E01013028,637 
E01013029,396 
E01013030,258 
E01013031,408 
E01013032,193 
E01013033,514 
E01013034,660 
E01013035,271 
E01013036,490 
E01013037,2184 
E01013038,301 
E01013039,1457 
E01013040,451 
E01013041,577 
E01013042,127 
E01013043,279 
E01013044,531 
E01013045,775 
E01013046,576 
E01013047,374 
E01013048,638 
E01013049,776 
E01013050,520 
E01013051,189 
E01013052,526 
E01013053,196 
E01013054,969 
E01013055,282 
E01013056,791 
E01013057,388 
E01013058,1259 
E01013059,389 
E01013060,591 
E01013061,168 
E01013062,5167 
E01013063,444 
E01013064,254 
E01013065,115 
E01013066,260 
E01013067,136 
E01013068,720 
E01013069,296 
E01013070,531 
E01013071,1129 
E01013072,364 
E01013073,800 
E01013074,1737 
E01013075,687 
E01013076,312 
E01013077,624 
E01013078,464 
E01013079,306 
E01013080,195 
E01013081,503 
E01013082,758 
E01013083,757 
E01013084,237 
E01013085,220 
E01013086,360 
E01013087,768 
E01013088,286 
E01013089,405 
E01013090,1099 
E01013091,268 
E01013092,895 
E01013093,317 
E01013094,668 
E01013095,1114 
E01013096,2289 
E01013097,100 
E01013098,276 
E01013099,255 
E01013100,397 
E01013101,210 
E01013102,992 
E01013103,134 
E01013104,191 
E01013105,216 
E01013106,1192 
E01013107,736 
E01013108,491 
E01013110,804 
E01013111,201 
E01013112,170 
E01013113,1610 
E01013114,161 
E01013115,151 
E01013116,311 
E01013117,242 
E01013118,459 
E01013119,494 
E01013120,736 
E01013121,647 
E01013122,541 
E01013123,678 
E01013124,774 
E01013125,533 
E01013126,1712 
E01013127,745 
E01013128,510 
E01013129,1481 
E01013130,221 
E01013131,244 
E01013132,322 
E01013133,232 
E01013134,150 
E01013135,279 
E01013136,4147 
E01013137,2685 
E01013138,99 
E01013139,219 
E01013140,163 
E01013141,138 
E01013142,1060 
E01013143,132 
E01013144,1932 
E01013145,425 
E01013146,2776 
E01013147,232 
E01013148,210 
E01013149,94 
E01013150,113 
E01013151,519 
E01013152,466 
E01013153,198 
E01013154,267 
E01013155,115 
E01013156,93 
E01013157,186 
E01013158,995 
E01013159,336 
E01013160,368 
E01013161,214 
E01013162,128 
E01013163,396 
E01013164,772 
E01013165,604 
E01013166,358 
E01013167,641 
E01013168,1906 
E01013169,203 
E01013170,189 
E01013171,185 
E01013172,289 
E01013173,2159 
E01013174,3978 
E01013175,202 
E01013176,409 
E01013177,576 
E01013178,147 
E01013179,479 
E01013180,302 
E01013181,106 
E01013182,1388 
E01013183,457 
E01013184,460 
E01013185,3460 
E01013186,236 
E01013187,1954 
E01013188,207 
E01013189,362 
E01013190,197 
E01013191,201 
E01013192,472 
E01013193,148 
E01013194,114 
E01013195,299 
E01013196,94 
E01013197,166 
E01013198,423 
E01013199,777 
E01013200,143 
E01013201,362 
E01013202,369 
E01013203,155 
E01013204,417 
E01013205,148 
E01013206,272 
E01013207,134 
E01013208,167 
E01013209,68 
E01013210,109 
E01013211,638 
E01013212,330 
E01013213,446 
E01013214,181 
E01013215,701 
E01013216,107 
E01013217,137 
E01013218,632 
E01013219,198 
E01013220,1489 
E01013221,9934 
E01013222,491 
E01013223,2575 
E01013224,238 
E01013225,476 
E01013226,880 
E01013227,227 
E01013228,135 
E01013229,153 
E01013231,475 
E01013233,328 
E01013234,315 
E01013236,190 
E01013237,150 
E01013238,380 
E01013239,1028 
E01013240,783 
E01013241,647 
E01013242,893 
E01013243,868 
E01013244,524 
E01013245,307 
E01013246,353 
E01013247,870 
E01013248,402 
E01013249,253 
E01013250,415 
E01013251,392 
E01013252,313 
E01013253,537 
E01013254,1015 
E01013255,1063 
E01013256,478 
E01013257,311 
E01013258,335 
E01013259,815 
E01013260,179 
E01013261,165 
E01013262,366 
E01013263,195 
E01013264,1275 
E01013265,242 
E01013266,165 
E01013267,893 
E01013268,268 
E01013269,280 
E01013270,659 
E01013271,878 
E01013272,2329 
E01013273,639 
E01013274,772 
E01013275,393 
E01013276,264 
E01013277,103 
E01013278,159 
E01013279,199 
E01013280,712 
E01013281,87 
E01013282,203 
E01013283,267 
E01013284,153 
E01013285,101 
E01013286,1461 
E01013287,502 
E01013288,360 
E01013289,1962 
E01013290,369 
