,time:Treat,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodPT30pct,FoodCyct,FoodCyc15n,FoodCyc30n,FoodCyc45n,FoodCyc60n,FoodCyc15pct,FoodCyc30pct,FoodCyc45pct,FoodCyc60pct,FoodCart,FoodCar15n,NUMPOINTS,PointsDens,NearestDist_mean,NearestDist_median,NUMPOINTS(500m)_mean,NUMPOINTS(500m)_median,NUMPOINT(1km)_mean,NUMPOINT(1km)_median,NUMPOINT(2km)_mean,NUMPOINT(2km)_median,0-18,19-34,35-49,50-64,65+,Total_pop,IMD - Average rank ,IMD - Rank of average rank ,IMD - Average score ,IMD - Rank of average score ,IMD - Proportion of LSOAs in most deprived 10% nationally ,IMD - Rank of proportion of LSOAs in most deprived 10% nationally ,IMD 2019 - Extent ,IMD 2019 - Rank of extent ,IMD 2019 - Local concentration ,IMD 2019 - Rank of local concentration ,Income - Average rank,Income - Rank of average rank,Income - Average score,Income - Rank of average score,Income - Proportion of LSOAs in most deprived 10% nationally,Income - Rank of Proportion of LSOAs in most deprived 10% nationally,Income - Scale,Income - Rank of scale,Employment - Average rank,Employment - Rank of average rank,Employment - Average score,Employment - Rank of average score,Employment - Proportion of LSOAs in most deprived 10% nationally,Employment - Rank of proportion of LSOAs in most deprived 10% nationally,Employment - Scale,Employment - Rank of scale,"Education, Skills and Training - Average rank","Education, Skills and Training - Rank of average rank","Education, Skills and Training - Average score","Education, Skills and Training - Rank of average score","Education, Skills and Training - Proportion of LSOAs in most deprived 10% nationally","Education, Skills and Training - Rank of proportion of LSOAs in most deprived 10% nationally",Health Deprivation and Disability - Average rank,Health Deprivation and Disability - Rank of average rank,Health Deprivation and Disability - Average score,Health Deprivation and Disability - Rank of average score,Health Deprivation and Disability - Proportion of LSOAs in most deprived 10% nationally,Health Deprivation and Disability - Rank of proportion of LSOAs in most deprived 10% nationally,Crime - Average rank,Crime - Rank of average rank,Crime - Average score,Crime - Rank of average score,Crime - Proportion of LSOAs in most deprived 10% nationally,Crime - Rank of proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Average rank,Barriers to Housing and Services - Rank of average rank,Barriers to Housing and Services - Average score,Barriers to Housing and Services - Rank of average score,Barriers to Housing and Services - Proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Rank of proportion of LSOAs in most deprived 10% nationally,Living Environment - Average rank,Living Environment - Rank of average rank,Living Environment - Average score,Living Environment - Rank of average score,Living Environment - Proportion of LSOAs in most deprived 10% nationally,Living Environment - Rank of proportion of LSOAs in most deprived 10% nationally,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,Total_car,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,NNI,z.score,p,expected.mean.distance,observed.mean.distance,Employee,employee/pop
Health Deprivation and Disability - Average score,-0.06864410972263488,-0.42122785361059456,0.04935942278469781,-0.0006030227856010669,0.17049911439408819,-0.27516156114189194,0.25036702248109105,0.07668226479288665,0.3222348377901257,0.03626725841494265,-0.2839730092549872,0.22047750359346396,0.2988721578003411,0.26790974764586695,0.26790974764586695,0.25252053884596964,0.26790974764586695,0.26790974764586695,0.26790974764586695,-0.2680236383570685,0.09438357872061182,0.12538891630394214,0.054282133775603064,-0.1641748261091561,-0.17489837296680097,0.04214147390917317,-0.020389715978759108,0.038369490244037525,-0.0009353899489515388,0.10634611512820623,0.060129660177835914,0.16491055787619158,0.6094830847304241,-0.1763367005352954,-0.6762294251517806,-0.7636454001040671,0.2546281616821542,0.8450343123368869,-0.8386919881936168,0.8313964385209525,-0.8272451550415879,0.024050962427167873,-0.35374669775236484,0.7029727955532526,-0.770655353955466,0.6240096248570022,-0.6166041135386654,0.8282360823250448,-0.8097866820921498,0.7285170251640362,-0.7862558690627706,0.36652995665528876,-0.451679530155229,0.667319548294497,-0.5636070057187093,0.8384115013743818,-0.8418071105547884,1.0286468194608004e-16,-0.7903743785739308,-0.13393929112503836,-0.11182921470791135,0.683656386401747,-0.5721096462161053,0.6164732453605634,-0.5194636804696915,0.5733570682239997,-0.5016618461561562,,-0.03110830031206414,0.978512022140053,-0.9788035110660718,1.0,-0.9894335862519481,,-0.6033794378066416,0.6359049641048722,-0.6656850249725216,0.5517485242712373,-0.6560741051674805,0.6088155713551785,-0.7030769565893022,0.5008204068254419,-0.48635933851406,0.4551483026881302,-0.4906768459112389,0.34019737304543896,-0.2798364574508732,0.3623051078449367,-0.3793048093835643,0.3414240034616011,-0.3766889722259026,0.16870707606984628,-0.4394471981956908,0.48522808287772384,-0.3704078788138976,-0.5301973529881544,-0.5081662697386473,-0.5059050198644428,-0.31724717160963806,-0.17693600560983647,0.0520545946685693,0.0426392786941412,0.11291179804297423,0.49079756298665944,0.19070404008346323,0.19864999028152602,0.09017849927912136,-0.19553922425051157,-0.06143827379390768,-0.09836483526855852,-0.12119399932336063
Health Deprivation and Disability - Rank of average score,0.055829336692532996,0.4360124842192597,-0.009464088331338365,0.013260821808883543,-0.21914806173215792,0.3064673605986898,-0.2851578533698124,-0.09527496505153824,-0.36393796687286645,-0.06596236937869047,0.31884481077838356,-0.24652395094609286,-0.2891009847988476,-0.2546986285836148,-0.2546986285836148,-0.2845307818582388,-0.25469862858361414,-0.25469862858361414,-0.25469862858361414,0.3043019286853228,-0.10596934729006613,-0.14571325121789522,-0.04686243361892764,0.20836597963378034,0.21037594892651781,-0.04351173913071871,0.007856107288935604,-0.03528719347121933,0.0028046433176091646,-0.1079099300889664,-0.06351827029571191,-0.15784650661222185,-0.6259995787718199,0.12214536052199101,0.701389839369435,0.7930321716244626,-0.25143398014268853,-0.8484422744767485,0.8431621248037703,-0.838004295787207,0.8282161443380296,-0.01917683162866594,0.35782743679730655,-0.7226497787166942,0.7742314465975666,-0.6069572925803967,0.6064442029320464,-0.8266817659620297,0.8059963255609739,-0.7488630189178053,0.7843354916992772,-0.3846010362961441,0.4609503434208472,-0.6647624888652508,0.5613174537119298,-0.8374226554945865,0.8419375676656242,-4.0868064419127963e-17,0.7924351349332591,0.11649653269095771,0.1262412239442829,-0.6883799185233267,0.5757366825273998,-0.5793708980712735,0.4971309348219682,-0.5363091564445318,0.47217800672601123,,0.002037188554294346,-0.9890288838353071,0.9917911984338807,-0.9894335862519481,1.0,,0.6457690774498486,-0.6669974192262192,0.6957185993504174,-0.583193223960726,0.6854218839992802,-0.616756149618277,0.7218677321873552,-0.480168462379491,0.44496653783295453,-0.44160090735557905,0.4576628876263169,-0.32801437386838256,0.2585510071145931,-0.4024240486449041,0.41727349157010624,-0.38007206355239054,0.4151268092525879,-0.20171979969698564,0.46218814233344513,-0.5054443243612765,0.37426008666549043,0.5560289617521709,0.5458774872929606,0.5474489048736279,0.3422835921817099,0.22020244235999956,-0.05339221142987348,-0.03921487822725115,-0.1144991334390074,-0.526015906717059,-0.2001163707320294,-0.20628249052764563,-0.10385514836702472,0.21159262459040468,0.06690369212240306,0.09990342704539826,0.1506461771340358
Health Deprivation and Disability - Proportion of LSOAs in most deprived 10% nationally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health Deprivation and Disability - Rank of proportion of LSOAs in most deprived 10% nationally,0.13445551713792753,0.23404301017864193,-0.02908259065549922,0.34253921819567995,-0.29491102764091465,0.38702738144734783,-0.4621297243083378,-0.18903129331488383,-0.3872651183229025,-0.09096991147718883,0.4033330973684606,-0.3472412227541257,-0.10611588222168823,-0.09096991147718876,-0.09096991147718876,-0.2425125775688279,-0.09096991147718879,-0.09096991147718879,-0.09096991147718879,0.33221759875200535,-0.1169717623329009,-0.23316628499111797,-0.16963879508329135,0.3925986283751721,0.3889195340661542,-0.1882604992660788,-0.12120864706285644,-0.17437153301225952,-0.16097801441642495,-0.25314357337116317,-0.21937205363950663,0.0983818577037958,-0.6142532658498286,-0.00957352306025533,0.6026709522737963,0.6263658862280963,-0.11635936300087595,-0.5348234517977276,0.5166671930643681,-0.5471710102107522,0.5090801499117759,-0.13457882180323866,0.2675446870953646,-0.5167561356831775,0.5107782549563998,-0.3394842427738902,0.34832435809288564,-0.5013382938936372,0.4707075920678037,-0.5256836399915141,0.4847866485110261,-0.359249541705155,0.4262001888191133,-0.4197057713365769,0.32349236731148984,-0.4783713146558247,0.47973460630382236,5.519212079431086e-16,0.4754194461547087,0.016375539600111285,0.09528807437278448,-0.45676415992750796,0.35341164294718025,-0.1329125030813297,0.08052319634031717,-0.1122949475291203,0.06517990317120659,,-0.05578611576292577,-0.6719999004014169,0.6650678601707669,-0.6033794378066416,0.6457690774498486,,1.0,-0.42855682696617725,0.44771018210047137,-0.3786935378232271,0.44742296116627533,-0.5084079591148464,0.581751716764201,-0.22544682450980574,0.21816005384772025,-0.17228333523762412,0.20911806309088013,-0.08448829099004793,-0.047247401522998014,-0.45551240820368016,0.4006451659968191,-0.4965568164716366,0.4120033102012345,-0.4486216035193993,0.48058348245815163,-0.5443400099070625,0.496802293434098,0.5391147160782044,0.5347896382562471,0.5191783839166071,0.3997581670407633,0.396735667861239,-0.19560319549818025,-0.17652772014250806,-0.2599846960574711,-0.6203036402498531,-0.1781932020302237,-0.17076640816542601,-0.22529365678518568,0.34787974892872253,0.24693765236947907,-0.10008027594169915,0.08540907695006837
Crime - Average rank,0.1981794342070393,-0.06338720152144035,0.07634766162952955,0.1333510524824009,-0.11126126933170667,-0.0366102922440167,0.06528687427493399,0.06028934905620998,0.18960338267763985,0.04405234395342662,-0.09024025658199716,0.1445931752235082,0.08773644158868064,0.06610406127787893,0.06610406127787893,0.13261342350151323,0.06610406127787895,0.06610406127787895,0.06610406127787895,-0.13831606514570943,0.03825204187553649,0.21970472076680156,-0.437190725090539,0.046877911414364,0.0427318757015103,-0.3925223010562858,-0.3793444656277577,-0.4148148096090668,-0.43490020135335156,-0.31562844358787956,-0.37063723300402274,0.39853081167622495,0.3856154309903599,0.0007571965153183069,-0.6627229395246826,-0.6813939716670115,0.5713224884341617,0.7803289426587001,-0.7881381661043821,0.7739461119467882,-0.7862064568402528,0.28263386022519466,-0.5223095315044276,0.6918681703200836,-0.749594335127879,0.7063087221356362,-0.7300627832790185,0.8503690622140878,-0.8507162386596225,0.6275978918490812,-0.8627608759176845,0.4938096565958084,-0.6241634838101437,0.7756090727887055,-0.8673684035854329,0.8188089395795356,-0.8188618294939551,2.3841763687727003e-15,-0.8245615315952417,0.12161117935769808,-0.36144182961553867,0.8012995417030904,-0.8758401261023188,0.5103004095528377,-0.4246899268195183,0.46904381365328934,-0.4129480924113549,,0.028427840001606225,0.6739604080489708,-0.6796679262180171,0.6359049641048722,-0.6669974192262192,,-0.42855682696617725,1.0,-0.9941195138927928,0.9829051132485007,-0.9955941081378146,0.6779567802126363,-0.8283042038989693,0.37191806828522084,-0.3118542406055125,0.351337115464899,-0.32191475745528386,0.18212103230480037,-0.1925012799313595,0.3279169891342906,-0.3281258747938309,0.26872937577472733,-0.3174206553909402,0.09764069312823283,-0.2791344186251797,0.26789584803499245,-0.11296458592216706,-0.3381230391459497,-0.3690863773131067,-0.3862334514789895,-0.029421225556350072,0.03458485507535835,-0.3795144879070219,-0.41040771429005624,-0.3067813435567069,0.5743318560271834,-0.28235512799788526,-0.24120029867924428,0.19225643873246867,0.07356073844215182,0.05689586201073944,-0.2230915547642669,-0.6859589400793209
Crime - Rank of average rank,-0.14451737184309366,0.11270126069461392,-0.053438533886458944,-0.11096742338590311,0.05388435842666291,0.08556187178375532,-0.10649510563928785,-0.050470706291381305,-0.21008468002386496,-0.02860035989474201,0.13039810270113328,-0.15276075770738626,-0.08756082935727724,-0.06646100823677879,-0.06646100823677879,-0.12392831791526847,-0.06646100823677877,-0.06646100823677877,-0.06646100823677877,0.15965528220657765,-0.03287363938354491,-0.24435537048371023,0.3710779976302341,-0.0011421996974719287,0.004135847815154402,0.3274400041210827,0.3203723309828434,0.3493978143979109,0.37097323473609845,0.2515163510309448,0.30655877162948514,-0.36183547788336134,-0.42736936388837476,0.016866757272884933,0.6772738248525495,0.7024708777384899,-0.56280454645678,-0.815307561876386,0.8246670350957594,-0.8063397943416722,0.8217530529700765,-0.27813408774114823,0.5252977890676371,-0.7128510694931556,0.7793221793036481,-0.7376402363669237,0.7559287322880609,-0.8658992940245801,0.8667870187343828,-0.6494285720251642,0.8809786782348159,-0.5120917499561622,0.6446846399807719,-0.7932457012060734,0.8578609060626757,-0.8375796604773305,0.8383724098665929,-1.0540500724733378e-16,0.8424280441008873,-0.12460629586191772,0.35636130312714953,-0.8162129385534794,0.8669497943192254,-0.5168888019922777,0.4348731239260949,-0.47625741248588094,0.4212503400878306,,-0.01699905281412227,-0.7057105664210855,0.7104122563437201,-0.6656850249725216,0.6957185993504174,,0.44771018210047137,-0.9941195138927928,1.0,-0.9618049641999665,0.9988035114488735,-0.6867906609155408,0.8553388401309409,-0.4109511548735739,0.34485508040853585,-0.3882887873056897,0.35642059436051277,-0.22214564422751043,0.22355252933714725,-0.3675959356571905,0.36573152364337236,-0.312862129461268,0.35726058216843937,-0.13848655956815736,0.33122543326461656,-0.3239018365245801,0.17181859034596803,0.3908192611476933,0.4138817106861626,0.4266224996934796,0.060806223317767416,0.01184106050751837,0.3144514250808248,0.3450892172281087,0.24298600604671025,-0.5853021911673422,0.2634358877205456,0.22780432129772413,-0.1809571743616183,-0.042440705331941234,-0.022054158041784327,0.1765449329018813,0.621694572156504
Crime - Average score,0.28369620132338524,0.02937811635572903,0.0984044406493163,0.1736048305742495,-0.20030264602676234,0.07242021008858554,-0.022210180480854498,0.02768698999385894,0.10671925869348338,0.03968362693177641,0.013228646893632649,0.08761398635973974,0.05375482609232707,0.03968362693177643,0.03968362693177643,0.08985534812822973,0.03968362693177641,0.03968362693177641,0.03968362693177641,-0.07296560138182533,0.01531015416233436,0.23915448705892237,-0.5651222326495299,0.15295130955276617,0.15117486782077777,-0.5151547922198519,-0.4913250967350426,-0.5382651855268833,-0.5554534160193021,-0.4390596565038815,-0.4945848542048045,0.46238495505941973,0.29974670789303165,-0.008209009487573523,-0.6216684547831459,-0.613950174902927,0.6329873634114936,0.6895668987593921,-0.6968062498346084,0.6842772471560903,-0.6950940662417627,0.2484772713521402,-0.4624228213183625,0.6215806966522198,-0.6693752498900927,0.6367334375454571,-0.6625988659220975,0.7994652092315075,-0.8017198132589338,0.5600211550312452,-0.8098201695534814,0.4454321310539056,-0.5694218112171573,0.7588297151534247,-0.8949666422128283,0.7548937233639559,-0.7540277109354759,-1.7151164112874658e-16,-0.7617632056065171,0.10533737344533932,-0.3207854834926177,0.7848171414229944,-0.9013466882040178,0.48873502473411645,-0.39669704418694074,0.4455159629672511,-0.3885762168734368,,0.01678038679734375,0.5834169461518274,-0.591081948104116,0.5517485242712373,-0.583193223960726,,-0.3786935378232271,0.9829051132485007,-0.9618049641999665,1.0,-0.9674653249233535,0.6183341233153394,-0.7528630957705787,0.29166449595383404,-0.2534942860008813,0.27386360818270356,-0.25919833168195666,0.09466579204851126,-0.13577132142006265,0.21603656558669657,-0.2191245754283183,0.15502031113460885,-0.20472610421958107,0.011537453063911934,-0.16756472800611236,0.1448971879515199,0.004573677215805693,-0.2170386502728824,-0.25921107509642044,-0.2792318817685095,0.0813491910509539,0.1410625450132518,-0.5021036249112075,-0.5338763380030798,-0.42997856584473054,0.5198557497862468,-0.36446067466618254,-0.31880979879282667,0.2002234557948313,0.16613142792460117,0.12598599907211927,-0.2736344633603196,-0.7990020722875663
Crime - Rank of average score,-0.1550864614694991,0.10193357735763317,-0.07245913644131441,-0.11184530286738258,0.07591148802638303,0.07192466652734593,-0.09532130740196693,-0.03998518293940544,-0.2028291875954142,-0.03166617020476127,0.11790248239008726,-0.138675590801197,-0.08896721707939492,-0.06818441487638105,-0.06818441487638105,-0.13002697757197088,-0.06818441487638113,-0.06818441487638113,-0.06818441487638113,0.15302788096800785,-0.033445700237355235,-0.25299973220085087,0.3884825990120238,-0.017710051902330826,-0.013322447959554715,0.3439414757437745,0.33838793859413374,0.3658319064713139,0.3874222071261357,0.266806511627928,0.32306026080961114,-0.3694743969072528,-0.41792183922624354,0.02431531605585057,0.6716795145893323,0.6936383584086385,-0.5767276738874244,-0.8031890335604557,0.8122719741507038,-0.7944409297890206,0.8110945009031513,-0.27751359511944435,0.5187911903678339,-0.7021313028166688,0.7696309405879016,-0.7332370346649294,0.7510198572043338,-0.8595784988346402,0.8614818303237168,-0.6311653797262498,0.8756430550725999,-0.5051935800077978,0.6371969129835996,-0.7941787342883574,0.8662017450022813,-0.8298770545001984,0.8298751188119555,7.29922101716214e-17,0.8353995316076337,-0.11923104575513109,0.346581470021441,-0.8183508478070645,0.8761892725235169,-0.5166067235820511,0.431879764020486,-0.4753578033762442,0.419237664264537,,-0.016361645909238748,-0.6946792039164372,0.6998538006422403,-0.6560741051674805,0.6854218839992802,,0.44742296116627533,-0.9955941081378146,0.9988035114488735,-0.9674653249233535,1.0,-0.6918834706513267,0.8557389349486492,-0.3944457205816884,0.33315672861296197,-0.3724675612723202,0.3448950922017941,-0.20571857189524714,0.2112087889529915,-0.3532981273755818,0.3506203146497688,-0.29877072430543805,0.34247988246205086,-0.12582204306622843,0.31380348652914947,-0.3090757744023846,0.15991186000932783,0.37493045281846055,0.3989490078903774,0.4115666164076967,0.043652948565307874,-0.0053761355449170965,0.3310445154858837,0.3615875586423527,0.2583182929053527,-0.5821552875518756,0.28436505300494624,0.24704544515070667,-0.17386175411312937,-0.0557732082142892,-0.0278094399013367,0.1791558158177663,0.6391881499978088
Crime - Proportion of LSOAs in most deprived 10% nationally,-0.18018166551436224,-0.2104294429980608,0.1271779122788818,-0.2299721597398503,0.13372510342643742,-0.3398379968204921,0.3371667149659017,0.024904721405720875,0.3643497733262121,0.19107174951190053,-0.366688367857004,0.2600732063702735,0.18162112250250814,0.19107174951190067,0.19107174951190067,0.31560442547785333,0.19107174951190062,0.19107174951190062,0.19107174951190062,-0.32933004999340026,0.08282053368152038,0.19027921222219762,0.07268322957855647,-0.28277093977088497,-0.31693821923280036,0.10131906942660648,0.08222418931003407,0.08601943222057161,0.05348527563633328,0.17154881919018544,0.09871206267345321,-0.033896321615910385,0.5499816057501551,0.07673730501722797,-0.5658804760037787,-0.6291511784555175,0.22639892944986387,0.6632358567459374,-0.6657108930815965,0.6790468736158201,-0.6871091028632546,0.32479917717646006,-0.5930874203981723,0.614246027733712,-0.6846516005778877,0.604693800669724,-0.6396966003591867,0.6285489077746219,-0.6233999231842128,0.5213631427586908,-0.6636528125072193,0.5798335076138013,-0.6704616794163292,0.5420072066555597,-0.4856778430634046,0.642237428253989,-0.6490985282845179,1.9259279351555328e-16,-0.673172587289392,0.2152071155052792,-0.3986799943636509,0.5911596847705086,-0.5178155007337539,0.2525949453706597,-0.15425067522877856,0.23164902809106866,-0.16740212392357293,,0.14751425915215477,0.6589744699565847,-0.6463447084439239,0.6088155713551785,-0.616756149618277,,-0.5084079591148464,0.6779567802126363,-0.6867906609155408,0.6183341233153394,-0.6918834706513267,1.0,-0.8927750790249843,0.37895709491581187,-0.3766513344564447,0.2968390176409436,-0.36807434294602276,0.17009264051397133,-0.1827697923965978,0.4380866823309767,-0.4290109170501012,0.41647526339427143,-0.425278224183778,0.2870156068576788,-0.4297910011135114,0.5609768583476016,-0.5052277334014885,-0.5608995702517334,-0.554617951812409,-0.529887077715982,-0.3336837815020953,-0.29620807775753827,0.11081782807973398,0.09030611078902868,0.17690444096915203,0.6373572776700197,-0.054258251406472766,-0.02628354208411989,0.20441543199552178,-0.19642297830241184,-0.20621635872661598,0.13983550690881924,-0.18056867872809557
Crime - Rank of proportion of LSOAs in most deprived 10% nationally,0.1609038383674039,0.2691474128972003,-0.05485205546195509,0.10504526984418323,-0.15086829483564795,0.3642272227543552,-0.3647909366274012,-0.06378913704840236,-0.4150126006622314,-0.0933251181211711,0.3881264860643969,-0.28150329479052766,-0.17749211084493244,-0.17558283441386993,-0.17558283441386993,-0.2518747446856201,-0.17558283441387007,-0.17558283441387007,-0.17558283441387007,0.3344014176394774,-0.02998184249351754,-0.25725158803366754,-0.008893127998468893,0.26564027633850223,0.2832729531391446,-0.038886582962651434,-0.02741742586206801,-0.02272375152306497,0.009448969083920865,-0.11597042666432332,-0.0415844918429671,-0.0659821271321537,-0.6139697380734388,0.06376589323041093,0.6814107892151775,0.7133473109771035,-0.33561398300075185,-0.8404309144465341,0.8401543286769247,-0.8441907234248275,0.8531122412539575,-0.3400687897817823,0.5991664003036353,-0.7589869799005566,0.8350191025840887,-0.7654992191002181,0.7844006795347876,-0.7964741976517359,0.7883985016847948,-0.6432691796516877,0.8308191006987418,-0.5980201023050108,0.7379054652901463,-0.6916009075144136,0.6498244904220469,-0.8012898003413809,0.8005746590849909,2.0305338122857325e-16,0.8233190275852172,-0.2097514686816341,0.3935520454672187,-0.7266901834808503,0.6730709829014428,-0.4357226798325731,0.3522189876076904,-0.40553431759384545,0.34246734936424494,,-0.09131822983859063,-0.7645863556376296,0.7586195542933137,-0.7030769565893022,0.7218677321873552,,0.581751716764201,-0.8283042038989693,0.8553388401309409,-0.7528630957705787,0.8557389349486492,-0.8927750790249843,1.0,-0.4801042244846002,0.43530936706833967,-0.436179108185503,0.42681285148773795,-0.300354253904264,0.23568065950123016,-0.5076474999744909,0.483401491118748,-0.48702013964857005,0.48505455330909775,-0.3360892214811399,0.5087138793040015,-0.6055703711816073,0.526680674005448,0.6197920441188917,0.6025039587259654,0.5789990109427334,0.3272168933328671,0.27580995903412414,-0.05056149654958996,-0.02666715873719972,-0.12217765260949423,-0.690930637204706,0.07708929470407223,0.06512723121376804,-0.1844718895684732,0.16238412245492412,0.14862971819966325,-0.12905367010193816,0.27279942289426634
